Timestamp	M_Result	SD_Result	Low_Result	Hig_Result	M_coeff_a	SD_coeff_a	Low_coeff_a	Hig_coeff_a	M_coeff_b	SD_coeff_b	Low_coeff_b	Hig_coeff_b	M_coeff_c	SD_coeff_c	Low_coeff_c	Hig_coeff_c	M_coeff_d	SD_coeff_d	Low_coeff_d	Hig_coeff_d	M_coeff_e	SD_coeff_e	Low_coeff_e	Hig_coeff_e	
Fri Jul 12 18:07:18 2019	2.995807426466902	0.1821961667971945	2.684032631875863	3.2506182816976406	-0.00041633804691189845	0.01256852313669342	-0.020000138719791626	0.019730726739212195	0.0015675898990486006	0.010917608783088416	-0.018867735148722503	0.018126204650886324	0.0038685781641543157	0.007342812680329282	-0.009420682142481743	0.01910228865084537	1.0065647391631507	0.03337349723413742	0.9446261665791179	1.0529639142553069	0.0034090027759342122	0.0068381743967004405	-0.012727161098534756	0.011758331678979496	
Fri Jul 12 18:09:10 2019	3.6009258305303673	0.12182219189485549	3.3831498061925283	3.757125883053146	-0.002602325586276255	0.014038096907793188	-0.02581491599331858	0.026869168562628297	0.002589212514240954	0.012007000188940738	-0.01636924945844054	0.03224436385493064	0.0070694240562167695	0.007582243480174636	-0.0048730776680504925	0.023098453049885035	1.0056735386428828	0.04514934593334519	0.9446261665791179	1.126049004827037	0.00566132078578989	0.006398988390267724	-0.006404397312750991	0.018478798196785776	
Fri Jul 12 18:10:54 2019	2.728275524133897	0.10719379344223046	2.483463831625373	2.8432162623042627	-0.0014954690354161823	0.014819078949366947	-0.02581491599331858	0.02504388705941619	0.0027397398218690456	0.011331161532854154	-0.01636924945844054	0.024700103882833245	0.009234867543041354	0.007776022786151871	-0.002504510974252571	0.023098453049885035	1.0002771156818995	0.04423960511850225	0.9168322632188993	1.0666789473842826	0.006779746026427155	0.006557085613014004	-0.004130587299884599	0.018478798196785776	
Fri Jul 12 18:12:44 2019	3.2803354393302917	0.09950511866168048	3.0371984165363832	3.3676754533134914	-0.0019459914442127187	0.015698617365473365	-0.02954321132061223	0.024266272694104193	0.004290310438711257	0.011501445339621368	-0.01636924945844054	0.024700103882833245	0.011492887787411104	0.008104891504996915	-0.0009105798377558879	0.023098453049885035	1.0022207145857125	0.04259322910041265	0.9337865256262154	1.0666789473842826	0.00688632335103556	0.006027738355125005	-0.0024101003397397724	0.01667508232433166	
Fri Jul 12 18:14:32 2019	3.1138093630166734	0.08851077789981368	2.9338477841997967	3.202075844628162	-0.002142041964625913	0.019192807544858248	-0.0362052643660998	0.025519936243625557	0.0036356352421401867	0.011428693527686827	-0.01445686622108093	0.024700103882833245	0.014930165902555942	0.006693327905859205	0.004161700935089159	0.02451105221201651	1.0022539460507034	0.05018526253344956	0.9168322632188993	1.1058122987559489	0.007945086900902072	0.005364146405474996	0.0014150505055039262	0.016853863458112572	
Fri Jul 12 18:16:19 2019	3.5526715920627385	0.0767509621587215	3.3662923458540734	3.627335499852306	-0.0020167447985704147	0.019265732833694357	-0.0362052643660998	0.02504388705941619	0.0029653878209859783	0.010458312161011845	-0.01377430843385518	0.021103931119015342	0.01796904118805326	0.006466090871600562	0.008439334478716452	0.027389987184000368	1.0028260924036227	0.04490215485907649	0.9304227569360657	1.0938492602699514	0.00809493273913155	0.005354436325889017	0.0017851147601458872	0.01667508232433166	
Fri Jul 12 18:18:10 2019	3.249507803293571	0.02228110782893217	3.20016999663924	3.279906762873638	-0.0020125742852459103	0.018952294820452496	-0.03956234154554804	0.024266272694104193	0.0020595902563276024	0.01173131363795364	-0.013925713067592391	0.021103931119015342	0.01939766948692084	0.006135167483273384	0.008470623712279607	0.030183949486022335	1.0084945474571212	0.044530222365204646	0.9555761737991505	1.0944435757383937	0.008497884059169142	0.005317323861434056	0.0019919781637581777	0.017026999661811055	
Fri Jul 12 18:19:57 2019	3.1191265323197057	0.03659518141358704	3.054404240155125	3.1683421671892384	-0.0023294546221538817	0.018984003985866027	-0.03956234154554804	0.025519936243625557	0.0005941068422470039	0.010784555241929871	-0.013925713067592391	0.018733425982308025	0.021048335555075078	0.006514315025261675	0.009546462074270597	0.03152198981759699	1.006553779087242	0.04901731332546779	0.9304227569360657	1.0938492602699514	0.008825278262614549	0.005402604140892444	0.002282661216279373	0.01867127923380043	
Fri Jul 12 18:21:46 2019	3.411140380502579	0.025076969433651963	3.366488625490223	3.447820340704187	-0.00323179424855039	0.016095532033023784	-0.029932131801347243	0.024266272694104193	0.0010535678945682993	0.010714449022259149	-0.012987793287829744	0.01908358180886185	0.022387249571181884	0.006069958898211382	0.011614970295072784	0.032840305691332894	1.0019331101458673	0.046830320046238716	0.9181866948434472	1.0825461107063978	0.008242693501858142	0.005312173661584414	0.0019919781637581777	0.01867127923380043	
Fri Jul 12 18:23:32 2019	3.568689862821548	0.04433899900916641	3.4740730075777346	3.6107254075680237	-0.002764532075446738	0.016055292116599527	-0.029932131801347243	0.021436920004953897	0.00047406016910638774	0.011178775057937594	-0.014244683982255982	0.018733425982308025	0.023598056069631963	0.006397576875807503	0.015321932267619146	0.03360127833548683	1.0027099327564926	0.06086669726141711	0.9166528638373428	1.0944435757383937	0.00784803366329742	0.0053308344873453884	0.0016426053192420348	0.01867127923380043	
Fri Jul 12 18:25:24 2019	3.0082091644166393	0.0185216346843755	2.9715828349653015	3.031180901325827	-0.0027213636594106546	0.015615270138775108	-0.02794660895494003	0.024982408125495032	-0.0006645802242577221	0.010756214917321866	-0.018513250523263223	0.014856569392884897	0.025882071927294418	0.005657002070303031	0.01823379837415072	0.03483179674897759	1.0069167598717987	0.07183452482813864	0.9113034966000675	1.1253244585655486	0.007178447118254396	0.004642031789089721	0.00018488624383881068	0.01618421264645431	
Fri Jul 12 18:27:09 2019	3.2899821813303243	0.045673193532128994	3.211178560167812	3.3245346487096405	-0.0019561611054110303	0.014577234978488274	-0.023759673635346708	0.024982408125495032	-0.0013199007372554747	0.010548575739988436	-0.019105311092533158	0.014856569392884897	0.02717981094521325	0.0057609833849514335	0.018624066167856473	0.04078669409046816	1.0159512315586192	0.08134099903681175	0.9165546933916775	1.1991265746382602	0.00660191678714367	0.004252587300119715	-0.001064032537521395	0.015218874865696511	
Fri Jul 12 18:28:59 2019	3.6578628021205657	0.06958118935960143	3.4550311463108314	3.7250281285087543	-0.0007014399556092422	0.01458252136217198	-0.021686447584545136	0.024982408125495032	-0.003630879668666201	0.011759679456458104	-0.022374874331194172	0.014856569392884897	0.027411901321521426	0.005399073166094861	0.019980160560035737	0.04078669409046816	1.0275567171228586	0.08189834557002322	0.9165546933916775	1.1991265746382602	0.006037537576989149	0.00502241341227441	-0.0011179045793379425	0.014132995605419106	
Fri Jul 12 18:30:41 2019	3.121480666063043	0.016607098964371902	3.0872422270409263	3.1431471285222266	0.0013834021768404725	0.01457601170678185	-0.019400452792675247	0.024982408125495032	-0.003656965464645593	0.011571233287961164	-0.019105311092533158	0.013821100695562786	0.02681673300145641	0.005266898281222847	0.019444112568338834	0.03483179674897759	1.0335365155043055	0.08328249593179834	0.896092318082777	1.1580699540455643	0.006084182417356784	0.005049282063847769	-0.001064032537521395	0.012886568516584714	
Fri Jul 12 18:32:22 2019	3.0936772171095184	0.026869889259576705	3.034218208086551	3.121311782259669	0.0024219744175515783	0.016270887517043482	-0.019400452792675247	0.04253353797140553	-0.0042179161311876375	0.011564042423052782	-0.023211904356644306	0.013820424107265606	0.0274471987087722	0.005017331627241094	0.01976077798189365	0.034431280939699646	1.0351885181258544	0.08604223745399348	0.8945661448160056	1.1580699540455643	0.005219900197463882	0.00485021457296532	-0.002381706489250817	0.011741704427290302	
Fri Jul 12 18:34:12 2019	2.8958820305849216	0.017643636065327848	2.8629996021978954	2.9294014288948964	0.0028601628673926797	0.015484122803017787	-0.017876159965870025	0.04253353797140553	-0.0072625388221116945	0.011785224625693697	-0.027081968906711013	0.013398971210130903	0.027451581182777567	0.0050663618415063335	0.01976077798189365	0.03491887507498117	1.0329107467309602	0.0838637932033597	0.8935490195235154	1.1750010727038385	0.004440152694604891	0.005430138188513299	-0.005898928234015789	0.011919986237947176	
Fri Jul 12 18:35:59 2019	2.88919058759685	0.02671844326552089	2.827529146397265	2.9246316644127237	0.003503805805300978	0.015807566446694673	-0.019400452792675247	0.0346089583387287	-0.007479878840525355	0.01256301456308478	-0.027081968906711013	0.013820424107265606	0.029441454550045123	0.004611019542896713	0.021852982620073808	0.03731561429179139	1.0268763763569664	0.08624897872002882	0.8867279453591292	1.1750010727038385	0.004211290553055578	0.005542581484226603	-0.0059707099514795595	0.012176369971726289	
Fri Jul 12 18:37:43 2019	3.3147957538094253	0.03617457233476272	3.2368186248725115	3.352021350175271	0.002984525136801006	0.015170962391824019	-0.012641074905421112	0.02877370192313381	-0.007802109489424117	0.013182437972882924	-0.027081968906711013	0.013547223657737407	0.030801099254598358	0.0037453618195057025	0.02546565258778973	0.03731561429179139	1.027372414365442	0.08658617830264771	0.9108042075164773	1.1810656215361885	0.0029282603607963345	0.0051920094382535975	-0.0059707099514795595	0.01025285255110625	
Fri Jul 12 18:39:29 2019	3.3658899213113074	0.02342145598339279	3.3220683909194473	3.3878979273656795	0.003046249877599374	0.014027750044007338	-0.01730070027608439	0.027792553825092423	-0.007012584834676388	0.01299102658641041	-0.027081968906711013	0.01717054138391976	0.03093024744482447	0.003977859958491912	0.025544342175072503	0.03832774456865394	1.0221304290455069	0.0806066685308313	0.9109013506905039	1.1810656215361885	0.0017766253319115967	0.005207857311797838	-0.0059707099514795595	0.01025285255110625	
Fri Jul 12 18:41:18 2019	3.6961442937490236	0.06234012206487925	3.5207837018460335	3.754406284144775	0.005179586297441929	0.01408691098867399	-0.01730070027608439	0.026145669972135976	-0.005166288594986716	0.013694362692605785	-0.02707548349043021	0.01717054138391976	0.030670967131160774	0.004944109554891371	0.024898485597461672	0.03832774456865394	1.0251908675596781	0.10628732453157957	0.9109013506905039	1.1810656215361885	0.0007938386024808268	0.004814438932772418	-0.0059707099514795595	0.008382745430204308	
Fri Jul 12 18:43:08 2019	3.4513012906398832	0.058707499546962014	3.3236939973065005	3.4954472442873517	0.006130280662765187	0.012762912577044355	-0.012477806069851882	0.026145669972135976	-0.0041819354020245555	0.012178826751072201	-0.025834706237484104	0.015260806381722418	0.029710780111236935	0.005228429067428707	0.020557673832824017	0.03832774456865394	1.02189239976721	0.12457656346516627	0.903249093243963	1.1654218591487508	8.366356065928312e-05	0.004165177010366434	-0.006839150590942411	0.007398159902667034	
Fri Jul 12 18:45:03 2019	3.51548530956014	0.01604766183886518	3.479499669392974	3.539688195731824	0.00757265041685493	0.013277499200422118	-0.012477806069851882	0.026145669972135976	-0.004650496994237348	0.01169510236552632	-0.025834706237484104	0.01645178283280488	0.029430618347576834	0.005245372172079586	0.020557673832824017	0.03832774456865394	1.0151920207347382	0.1392673158244454	0.7204066732652641	1.1654218591487508	-0.000703747717607902	0.003916069870543469	-0.006839150590942411	0.006076583997205718	
Fri Jul 12 18:46:57 2019	3.1044452499747552	0.05075040537424378	3.038115031298865	3.1387343903416323	0.009565404678988327	0.012674909915473846	-0.008469945751902706	0.027668197368994684	-0.006224119287763405	0.013647966169719656	-0.02707548349043021	0.015260806381722418	0.02986235776311603	0.005369538301125129	0.020557673832824017	0.03858664961082134	1.024611189406488	0.17388160071323527	0.6568978437395845	1.3416077033203644	-0.0011125818631386078	0.003886805392219958	-0.00709407303245394	0.006076583997205718	
Fri Jul 12 18:48:48 2019	3.3587527169401383	0.029386433708870317	3.304460498059966	3.3954489712324643	0.010531952337304988	0.013264123172574976	-0.010318055408927319	0.030034229689770087	-0.005039365981723788	0.015144911507717412	-0.028336897118330786	0.016767296971941542	0.029587188129342464	0.004553801952440544	0.022321388276573484	0.03858664961082134	1.0150828549710502	0.1780001506921006	0.7200691669724376	1.3416077033203644	-0.0014571774603911263	0.0035864485459407105	-0.00709407303245394	0.00575064787223235	
Fri Jul 12 18:50:38 2019	3.154525409912585	0.04227590465573628	3.077030064408125	3.192110765590225	0.010539562620954207	0.01288888482868772	-0.010318055408927319	0.030034229689770087	-0.0056472408917394475	0.01674148839279042	-0.028796181652185567	0.025585741956506057	0.03080758307076813	0.004631777448647103	0.024169414092542318	0.03898973613660594	1.0116875542521042	0.19855884265336893	0.7200691669724376	1.3477034163429684	-0.0011974421627299623	0.004170321346283046	-0.008510684251234064	0.006077615907173737	
Fri Jul 12 18:52:32 2019	2.8767218280801328	0.02994497827208544	2.822805467220917	2.911569616503894	0.011469848074639464	0.013784866470929453	-0.010318055408927319	0.030296973110561308	-0.007133800412387574	0.017486812201665567	-0.03137197738419919	0.016767296971941542	0.03199348170824205	0.004608592370707705	0.025023649906795245	0.03906314165491538	1.0092863303638198	0.2228307926186431	0.7200691669724376	1.4220051568765688	-0.0012627250535251525	0.004289776191479775	-0.008168036229474783	0.0065093258333679856	
Fri Jul 12 18:54:17 2019	3.4680249855834218	0.02719483204327635	3.408942034468865	3.5008213257999508	0.012205296285215534	0.017191627879633933	-0.012331637844999544	0.035967396173153754	-0.006601198429217892	0.018312748169354926	-0.04116679544361896	0.021788325796000523	0.03168776749736709	0.004659789633878606	0.025023649906795245	0.03906314165491538	0.9894573744689031	0.22246152038999825	0.6995629416593887	1.4220051568765688	-0.0014068226806611221	0.004448677693213744	-0.008168036229474783	0.0065093258333679856	
Fri Jul 12 18:56:16 2019	3.2912903945837026	0.038007725138906115	3.187192509880853	3.3266401277723596	0.013194406033521702	0.01983657770209226	-0.01270423841894453	0.05256367523088502	-0.007764915242146893	0.017382104711802647	-0.04116679544361896	0.021749342478217866	0.03216112289342743	0.004142200349921622	0.02596083951788715	0.03906314165491538	1.0178548834756938	0.238917515040597	0.6995629416593887	1.4971279402258761	-0.0018944016081980345	0.004644792238134989	-0.008168036229474783	0.0065093258333679856	
Fri Jul 12 18:58:05 2019	3.1639575595043965	0.017100822672649726	3.1307431671421195	3.1857314546854765	0.015643389135689346	0.020833479016474105	-0.02073953369450547	0.05256367523088502	-0.00728695361964272	0.017864690470261495	-0.04116679544361896	0.021749342478217866	0.03260927879025693	0.004130019984265712	0.02609266841825721	0.04152612860243203	1.0482436102750319	0.27554988447810896	0.6822400749787378	1.5433277160930299	-0.0027276137128264097	0.0038685670528516135	-0.008157845992308527	0.005698306719360077	
Fri Jul 12 18:59:50 2019	3.5065746308603902	0.012916557811772101	3.4871581250416193	3.522616395291769	0.01587403438393879	0.02123836113899548	-0.02073953369450547	0.05256367523088502	-0.008327316984655737	0.018344951700210752	-0.04116679544361896	0.021749342478217866	0.03236449180602879	0.003935159641557439	0.02648645573356945	0.03960086706421486	1.0531230996422254	0.30293270176288345	0.6822400749787378	1.5433277160930299	-0.0031108052783124568	0.00363260104905808	-0.008157845992308527	0.00307499414288287	
Fri Jul 12 19:01:36 2019	3.405670467172053	0.028103730899076876	3.3461501090913837	3.434208094408785	0.012973998460944597	0.021948060983379272	-0.02464341299108411	0.05256367523088502	-0.009196734974676176	0.017347871806080925	-0.041050030646341204	0.01413059453216019	0.03214027669610154	0.004078879335054471	0.025614543266789445	0.03960086706421486	1.0959054990582486	0.30638155721661703	0.6995629416593887	1.673641499497419	-0.0033641391876526087	0.003346361513170086	-0.009875394534620878	0.0014795460372107436	
Fri Jul 12 19:03:19 2019	3.45190639799804	0.014379877452652613	3.4217725233811795	3.469379551207391	0.010569278797336708	0.020466092775876587	-0.02464341299108411	0.041047408301870626	-0.00758926801645381	0.01819193641076495	-0.03626037080000614	0.021385669339876963	0.03289396196259912	0.003885595064831885	0.02825786796823296	0.03962640328820015	1.0753763054445324	0.3309848398843259	0.5540077731141684	1.673641499497419	-0.0034508237665894477	0.003555540083525296	-0.009875394534620878	0.00307499414288287	
Fri Jul 12 19:05:02 2019	3.069486810124977	0.01300425086215362	3.045018356502788	3.0916422991534027	0.010181879799593996	0.020360931678801264	-0.01829451268922143	0.04291306541895422	-0.006996134733108192	0.018488810351140472	-0.038668945659265874	0.021385669339876963	0.03246307649173445	0.0035598270700954553	0.027862823566591657	0.03869585824184969	1.1154299730682737	0.36231113905394274	0.5675002950223221	1.700503488996008	-0.0037795223707224267	0.003581981982786347	-0.009875394534620878	0.00307499414288287	
Fri Jul 12 19:06:50 2019	3.305814593647668	0.014784671148371304	3.2728550602965885	3.324714184747459	0.007953336403543875	0.021319114731969686	-0.02416077408029006	0.04291306541895422	-0.004446070240707906	0.01849781808505211	-0.038668945659265874	0.024589797324465316	0.03282078824076814	0.0035306635294897297	0.027862823566591657	0.03866096686169626	1.1410759851838537	0.40490462668906335	0.5454693259777329	1.7695629519001246	-0.004411370382150294	0.003356840676435493	-0.009884467301412734	5.052348134175922e-05	
Fri Jul 12 19:08:40 2019	2.8892515870910582	0.01886594054618132	2.853717243278082	2.912049447045856	0.009797423599643662	0.019869038259292638	-0.019824682045386954	0.04291306541895422	-0.006064046047826227	0.018904399925490235	-0.038668945659265874	0.024589797324465316	0.03416085528048737	0.0033927265364065307	0.029299714366833523	0.03962640328820015	1.1369198629911081	0.48092096185431704	0.19301918584346223	1.8144629078878405	-0.004824246724578862	0.003606036796317692	-0.0106944342040588	-8.365955910753873e-05	
Fri Jul 12 19:10:22 2019	3.7638963256946867	0.020606680602945158	3.728489779322232	3.7933767573295554	0.01334918869072987	0.020060684017315873	-0.02416077408029006	0.04291306541895422	-0.011649939497294818	0.019134005383646693	-0.038668945659265874	0.01953653246362156	0.034603509111385024	0.0032040204499114394	0.029793400233183717	0.04049503675249409	1.2102877323726486	0.5539265465181442	0.19301918584346223	2.300775541924022	-0.00559904990541669	0.0035244266837701167	-0.0106944342040588	-0.0003711930489161742	
Fri Jul 12 19:12:12 2019	3.0145262289621835	0.00668374288044748	3.0035680751496567	3.0237533058865402	0.014724914485093778	0.02166377875979057	-0.02416077408029006	0.04291306541895422	-0.013786664621967603	0.01815105999068535	-0.038668945659265874	0.018284260513323294	0.035416149488533125	0.002983603527487667	0.030952996064891606	0.04049503675249409	1.2877395647035352	0.6158467154012023	0.19301918584346223	2.499655899154572	-0.005834105409569293	0.0035189528628916463	-0.010776426069710392	-8.365955910753873e-05	
Fri Jul 12 19:13:56 2019	3.114473634675504	0.01564622052316656	3.089724719924005	3.144798916975886	0.021398037673037495	0.020611718868235502	-0.01544015422384594	0.0645196454223887	-0.015285054232967147	0.01759704448809886	-0.038668945659265874	0.012819069343898395	0.03556064145771655	0.0029847600807798654	0.03094991531265538	0.04049503675249409	1.3432439340262998	0.648196457975792	0.06969080781377324	2.499655899154572	-0.005856636260937074	0.004092587838512837	-0.011917843169491888	0.0016392189128087613	
Fri Jul 12 19:15:39 2019	3.353180046172027	0.021441920688605957	3.3069173089011983	3.3787565049464203	0.024463424200105218	0.0197710026883278	-0.002094421832548529	0.0645196454223887	-0.014928397365798929	0.017240287421831344	-0.038668945659265874	0.012819069343898395	0.0355221008880925	0.002846530440036317	0.03094991531265538	0.04049503675249409	1.4659480890104362	0.6702877864146475	0.46203674063859923	2.519318686374363	-0.005798997576032853	0.004020158042517273	-0.011917843169491888	0.0016392189128087613	
Fri Jul 12 19:17:26 2019	3.5894892653453137	0.022361537236758034	3.5375300970249763	3.611629474806614	0.02367055852964359	0.020694120268501176	-0.004914908305580997	0.0645196454223887	-0.017389646137395336	0.016987642135691497	-0.03910593739444151	0.012819069343898395	0.03630280972745574	0.002898332729254054	0.03094991531265538	0.04165175867506233	1.4708132693634184	0.6595051011697466	0.3868210141327071	2.476974846103555	-0.005000154977934477	0.004200532841287052	-0.011917843169491888	0.0016851870820042622	
Fri Jul 12 19:19:15 2019	2.9742950667492	0.009666783393505312	2.9551761054758345	2.9899772335595576	0.028552109436976735	0.020360717306043854	-0.002094421832548529	0.0645196454223887	-0.019284276650600844	0.020044478533090226	-0.05127030426124248	0.01762375294658618	0.03648433738606175	0.0028187193337033947	0.032132775671231906	0.04165175867506233	1.400234123159987	0.6809530449316825	0.06969080781377324	2.4618295113203956	-0.004346837684103639	0.004170744619524441	-0.01090438539829134	0.0030623566118473033	
Fri Jul 12 19:21:03 2019	2.9793984663627344	0.021219023570419816	2.925364463227239	2.999580412163793	0.03049386819978113	0.02302933681682411	-0.004914908305580997	0.07199973337512863	-0.02137499680095239	0.019006030913817935	-0.05530545437914236	0.014951881353243438	0.03690909460305328	0.0025334328367154577	0.03294416142462257	0.04165175867506233	1.488857821951283	0.8362410480275314	0.00627005142471071	3.226003417611976	-0.004018007004698396	0.0037384722686651184	-0.01090438539829134	0.003041206112099233	
Fri Jul 12 19:22:52 2019	3.1042937504727632	0.023325734976433837	3.063018390024849	3.126798257013942	0.029353555197943394	0.024610595169628872	-0.009050845760867478	0.07199973337512863	-0.024320218375658887	0.021452482363537508	-0.06005435775675594	0.014951881353243438	0.03730964282130508	0.0024720176226564147	0.03349787468377442	0.04186436749034167	1.4980296117263145	0.8274776009802426	0.28382854589878126	3.226003417611976	-0.004153084014163778	0.0035808117551687727	-0.011673220153203155	0.003041206112099233	
Fri Jul 12 19:24:42 2019	2.964264263666399	0.013958475015527803	2.9389435391739154	2.989335452646325	0.03586077279382606	0.029459757985165806	-0.0061183659810678526	0.07780635558388783	-0.020073320314378345	0.02362213653218239	-0.06005435775675594	0.018968822865996746	0.037362313191714784	0.0025133805997039245	0.0332887745132992	0.041515865189971454	1.5791921137280853	0.8301819703007536	0.2780953241700119	3.226003417611976	-0.0040316601572778716	0.0033985288964916587	-0.011673220153203155	0.001608417321332799	
