Timestamp	M_Result	SD_Result	Low_Result	Hig_Result	M_coeff_a	SD_coeff_a	Low_coeff_a	Hig_coeff_a	M_coeff_b	SD_coeff_b	Low_coeff_b	Hig_coeff_b	M_coeff_c	SD_coeff_c	Low_coeff_c	Hig_coeff_c	M_coeff_d	SD_coeff_d	Low_coeff_d	Hig_coeff_d	M_coeff_e	SD_coeff_e	Low_coeff_e	Hig_coeff_e	
Fri Jul  5 16:19:26 2019	2.5736508525063515	0.42147818925037284	1.7257260375846544	2.9977931256496104	0.19226392462628492	0.08295433442258023	0.11156995706944975	0.3307358563508699	-0.09330325061609304	0.040974666806974216	-0.16273799818632612	-0.03450329315583819	0.061585240182257854	0.010994253457602602	0.044814919094446806	0.07571733360781267	1.9915402130280122	0.3092954081913139	1.4631088553247462	2.3416191666679147	-0.03771102664271253	0.016190930205284025	-0.0536847336385041	-0.004733415847592938	
Fri Jul  5 16:20:50 2019	2.8938288470416618	0.07923147589976433	2.772885165204539	2.9977931256496104	0.19054354335873075	0.06675169708839002	0.11104445044771694	0.3307358563508699	-0.08915118300061527	0.039583210037334955	-0.1664888341145731	-0.03450329315583819	0.0614271391752126	0.011884121732377885	0.033986592848771015	0.07571733360781267	2.0871904114379705	0.2757722775427971	1.4631088553247462	2.4484371828929294	-0.036796846053531305	0.01340113844434352	-0.0536847336385041	-0.004733415847592938	
Fri Jul  5 16:22:54 2019	2.906566073307167	0.10232598117782493	2.7585192373513685	2.9977931256496104	0.17820944040519024	0.06330863393846138	0.11104445044771694	0.3307358563508699	-0.08712342738007407	0.0388221271634331	-0.16273799818632612	-0.03173813501908699	0.06212046504001836	0.011034948464006062	0.044814919094446806	0.07571733360781267	2.109508740199415	0.27612766860417864	1.6335047120465305	2.458735108031896	-0.03572352792302093	0.012231436027086139	-0.05209163123637105	-0.004733415847592938	
Fri Jul  5 16:24:51 2019	2.900211463074478	0.09944350318036553	2.694851086790138	2.998587384732104	0.16401793210492763	0.06437681994214983	0.08469973055546696	0.3307358563508699	-0.08464593899511974	0.03969467604903874	-0.16273799818632612	0.007917391784216063	0.06456921740728239	0.01131580285791768	0.044814919094446806	0.08425814701157192	2.1201189943938914	0.25437507562840306	1.6335047120465305	2.458735108031896	-0.03633110477039453	0.010954153449135291	-0.05209163123637105	-0.004733415847592938	
Fri Jul  5 16:26:45 2019	2.918656448246788	0.06850624286066269	2.7908125352514963	2.998587384732104	0.15924770439300978	0.06505921620441217	0.06080165683361807	0.2973402772556591	-0.083000462731792	0.04147494354483208	-0.1446514864493014	0.007917391784216063	0.06561872602824662	0.010875665152550772	0.0469271776291906	0.08225343934148967	2.122850223585359	0.24296340314386466	1.7633198746765686	2.458735108031896	-0.03640927474301276	0.010361851077211671	-0.05209163123637105	-0.016741669709908546	
Fri Jul  5 16:28:55 2019	2.940552817817218	0.06418757777827695	2.8541458748750594	2.998587384732104	0.1523255874413202	0.05861226745389285	0.027998686241720444	0.2317585850441402	-0.07758352998217709	0.04342436262959005	-0.1446514864493014	0.007917391784216063	0.06596325216560203	0.01053631227071906	0.048504224328361156	0.08225343934148967	2.131392882510553	0.2438017294558398	1.824371260014163	2.467444377488621	-0.03526729012827447	0.009222844148770734	-0.050491916416618404	-0.018359659940366976	
Fri Jul  5 16:31:04 2019	2.9248190700081014	0.0716118816844695	2.8430682180369193	2.998587384732104	0.1427930274832564	0.05763551135650385	0.027998686241720444	0.2317585850441402	-0.0715517214622732	0.04356118293829018	-0.14394377144113005	0.007917391784216063	0.06710494185375118	0.008997728503948926	0.05170517428459444	0.08225343934148967	2.1106619270382008	0.24192689117223437	1.8115851812379011	2.467444377488621	-0.035978941368889794	0.00901268603200505	-0.0542651234129731	-0.019926126651365596	
Fri Jul  5 16:33:31 2019	2.913556541032562	0.12340653891940676	2.8540045773635443	2.998587384732104	0.1330775262419939	0.06338819969497611	0.027998686241720444	0.2317585850441402	-0.0677989904836678	0.043099276323778066	-0.12358960901935229	0.007917391784216063	0.0680197871039546	0.008422582268189439	0.05653513543075461	0.08225343934148967	2.109095577664188	0.22156577748095924	1.8407011161420628	2.467444377488621	-0.036951042629506686	0.009087075769881247	-0.0542651234129731	-0.023709534338222777	
Fri Jul  5 16:35:58 2019	2.951447383891455	0.04864326333260846	2.8667758344305976	2.998587384732104	0.13241737992223848	0.06882882160098021	0.027998686241720444	0.2317585850441402	-0.06169283525324297	0.0420319999487339	-0.12358960901935229	0.007917391784216063	0.06754965150460529	0.008186757395797968	0.05627102171996717	0.08225343934148967	2.129853893389302	0.24029254991827564	1.8407011161420628	2.5108931506899093	-0.03707188524717223	0.009550504625553312	-0.0542651234129731	-0.023709534338222777	
Fri Jul  5 16:38:35 2019	2.9320149781585734	0.07526213902830402	2.7662693052669325	2.998587384732104	0.13803004645744957	0.07046480980856877	0.027998686241720444	0.2317585850441402	-0.059285822632083554	0.04021850429202032	-0.10924754896005248	0.007917391784216063	0.06825565530735718	0.008115776088015066	0.05627102171996717	0.08225343934148967	2.130522975340571	0.2476317276886262	1.8382140194830505	2.5108931506899093	-0.03869988756612159	0.010485694479218526	-0.0542651234129731	-0.023709534338222777	
Fri Jul  5 16:41:00 2019	2.92931775217036	0.07677997644294507	2.78867123738511	2.998587384732104	0.13726136848493714	0.07236840660472105	0.027998686241720444	0.23465021725226073	-0.0577536686300104	0.03938500240060728	-0.10924754896005248	0.007917391784216063	0.07033077188117566	0.007424806946765681	0.058359990132079265	0.08225343934148967	2.1566793932094894	0.21646871854534408	1.8407011161420628	2.5323442670223932	-0.041408000304904186	0.009813269437452723	-0.057231670012219224	-0.025950328700760007	
Fri Jul  5 16:43:29 2019	2.9695817475017443	0.029664445814680026	2.9082607856829945	3.0017318089947103	0.13093177321996533	0.07725302409229859	0.027888676404782112	0.23465021725226073	-0.05318337908720318	0.0411650661115425	-0.10924754896005248	0.007917391784216063	0.0714902641675375	0.006970835793522077	0.058359990132079265	0.08225343934148967	2.174844208677395	0.23128754752313505	1.8407011161420628	2.5530446156642537	-0.042149303970887605	0.009383751942490897	-0.057231670012219224	-0.028705931399301728	
Fri Jul  5 16:45:58 2019	2.9498441734991214	0.0610964378941794	2.8307425288097856	3.0057556170479653	0.13044389339495965	0.07385973282434684	0.01293097768754474	0.23465021725226073	-0.04726770786369971	0.03941673005286981	-0.09975804060383497	0.01204488861885146	0.07236301390115674	0.006336114941578301	0.06299213112636713	0.08225343934148967	2.173901168464565	0.24454060674914424	1.8382140194830505	2.5530446156642537	-0.04262940698473526	0.008335022054140506	-0.057231670012219224	-0.02938425031388893	
Fri Jul  5 16:48:28 2019	2.946083587418302	0.047456265074522254	2.870919783516159	3.0057556170479653	0.12730862793332862	0.0701393075301067	0.01293097768754474	0.23465021725226073	-0.04541002048516807	0.03997764581066128	-0.09975804060383497	0.01204488861885146	0.0730650847544395	0.0051383727209016435	0.06619120867933691	0.08225343934148967	2.1461730249255973	0.26618721278311924	1.7298153104281377	2.641351411387711	-0.04401700351955541	0.0077588790419834235	-0.05754847465965886	-0.03283834235226514	
Fri Jul  5 16:50:54 2019	2.956618791885264	0.06073166200649668	2.8045116898798317	3.0057556170479653	0.10686124060674193	0.06784451231633695	0.01293097768754474	0.2317585850441402	-0.03653333792802336	0.03776154986612333	-0.0934848082787155	0.01204488861885146	0.0729347764522717	0.004774349537855832	0.06655625195278414	0.08225343934148967	2.1689586341637943	0.28207206352574066	1.7298153104281377	2.7214332610542598	-0.04401464325880477	0.006753435542103562	-0.05553407617292186	-0.03283834235226514	
Fri Jul  5 16:53:26 2019	2.964513512549109	0.043813332235423046	2.923888331343888	3.0057556170479653	0.0956745445980219	0.06150800627050763	0.01293097768754474	0.20404058421508225	-0.030465567489415	0.0323767164828082	-0.08490993204733188	0.01204488861885146	0.07265500342368085	0.004110506943257488	0.06655625195278414	0.08130033282698725	2.177514367630315	0.2995666972981354	1.7298153104281377	2.7214332610542598	-0.04367446468882143	0.005669750217889789	-0.05280842673341725	-0.03283834235226514	
