coeff_a	coeff_b	coeff_c	coeff_d	coeff_e	Result
-0.0018956162541751845	0.004838285657153185	-0.01100425976694853	0.986922322221961	0.010781838351003428	2.820789840558928
-0.008191307082039486	-0.009956966182709527	0.024011069214806918	0.996971733520819	0.0016687498525308092	3.10082772525149
-0.019571122162269094	0.010426041504036594	0.007969405972797734	1.0170928599096516	0.006851322894073543	3.026171280072625
0.007344591570324028	0.009087391955986776	-0.0028198532881056034	1.0200232726945409	-0.011644150586066658	2.624700653178872
0.014157724082333307	0.006059540331397132	0.007456449166898258	0.9763657046193666	0.007251934441645621	3.0219597850454036
0.005874395387807448	0.009084620503656958	0.0175896874272473	1.0032829927266684	-0.002114029507135061	3.04847676656549
0.007838206050461453	0.0032058990165254988	0.007297007243707162	1.029463611633318	0.001980899646604653	2.9791912221290073
0.021892751795448376	0.0036804254197934263	-0.0010688597304605804	0.9988622836122064	0.012626651495994914	2.975442407823112
0.0042114800131347755	-0.01598827471733977	-0.008227118547933829	1.037852808123363	0.0030657904525102364	2.759929510978537
-0.007962261240446777	0.00938800961440086	0.005672232865084885	0.9840545226755086	0.001590263871319085	2.95585405551801
-0.00720376145620558	0.01103160394128685	0.015479849385032383	0.9715093988672426	-0.003362117041673043	3.0209594432740703
0.007328124399659741	0.003411030523909827	-0.016621833522747792	0.9933796920662737	-0.006867200750770284	2.412663562702209
0.008812170718476568	0.013871223734488349	-0.0025181854847749754	0.9920596417186802	-0.0010702738380145391	2.798605400148482
0.02134655205287494	0.017450635839617017	0.0004520725690940465	1.0423458468475033	0.011611822700165253	2.9780961219568023
-0.01366806137386072	-0.015966327182743854	-0.0073078670470416145	1.0167917884542503	0.009022419575435233	2.856764031582994
-0.006504477779894054	-0.002234699028361868	0.006318050702113004	0.9817085301444382	-0.009104655760178701	2.8348014921563562
0.012321061640684795	0.006370218881915579	0.017469823109306743	0.9644112817191334	-0.0046401653337390745	3.0299130902470033
-0.004871066003617943	0.008434289856512612	0.0012498156868672318	0.9989617551118003	0.011498556296010883	2.9946175439014144
0.0012144444048716558	0.009623920133464012	-0.00042589432403233554	0.979693807945785	-0.0006531576299038171	2.840780840191976
0.00015568055137706296	0.01464904846811306	0.008525753584656527	1.0281805152893955	-0.009208368300473134	2.8699681721892296
-0.009265002934215552	-0.015627774927963217	-0.01551314087105068	0.9965296165759557	-0.003957332146883348	2.490013140691568
-0.008828991838019688	0.0018356939769921352	0.00046487089420771193	1.0019889642013655	0.000736797788668921	2.8733894506519237
-0.009671575252905091	0.011689061977366078	-0.011018554698773107	0.9898335210853764	-0.013204984762483532	2.416350647673976
0.009212973757308092	-0.011789329092563005	0.014172676425840722	1.0308323294444275	-0.006642543002880933	2.977548826251788
-0.00981758505012519	0.0012823615918826673	-0.011185103951085936	0.9989027158058204	0.002324083551948784	2.692825084032016
0.0029056431078099323	0.003945183733874752	0.002182776987250868	0.9682354775748593	-0.0004629404641105196	2.884568300237745
0.001214561339842039	-0.01357421371151373	-0.012085903126082178	1.0258989301518013	-0.0011211754161716669	2.616610141299175
0.009622342035095042	-0.007213209453206512	-0.007927029108203459	1.0169030107113748	-0.024978954376789875	2.2505561726125354
0.0012052043862696691	0.009005173071835884	-0.008878779536817151	1.0002626208452645	0.002888777797982409	2.7447553933091307
0.0010331214308480206	0.018797289581286965	0.0036296518491843142	0.9474905598617458	0.005181395948185535	2.9632529661646245
-0.008191307082039486	-0.009956966182709527	0.024011069214806918	0.996971733520819	0.0016687498525308092	3.10082772525149
0.005874395387807448	0.009084620503656958	0.0175896874272473	1.0032829927266684	-0.002114029507135061	3.04847676656549
0.012321061640684795	0.006370218881915579	0.017469823109306743	0.9644112817191334	-0.0046401653337390745	3.0299130902470033
-0.004075081908730618	-0.0016999525479444158	0.0098750859866803	1.0395662771419834	0.000705603617284964	2.997089346633853
-0.012990114237302588	-0.007521726235632119	0.005752676848895777	0.9922469940447507	0.002523819950633972	2.965404571161574
0.017950153449937566	0.006518529397127214	0.015949453801444573	1.0214659088795404	-0.000431412038993384	3.044766392634128
-0.015726927143546347	0.010466364041270344	0.02352534131935466	1.0237218269827857	0.0005745982927573032	3.097060580369553
-0.015207345793371376	-0.008453962658573273	0.006453666516501596	0.9784335316527525	0.010124399432757995	3.0349682967431906
-0.004702650835019346	0.00430283690443166	-0.00805782315143374	0.9550879465964207	0.0009910278880473232	2.7313374381393456
0.0052061983319423594	0.027431513369224857	0.0041669573574852625	0.9743828806438485	-6.128924853652075e-05	2.913013308519061
0.016980776320471246	0.020883046023022007	0.013167111900950108	1.0412981351976485	-0.002479209592105833	2.9996607189274616
0.02198626660462852	-0.010598425921900178	0.01063500314595971	0.9511196613631752	0.013335213769763887	3.0775471023815952
0.008773699235191954	0.014759587078876465	0.006282874508418012	0.9447799290908404	-0.008740661942393396	2.839796156505984
-0.007356192523065535	0.010780681701234689	0.012798286526023179	0.9130478597745255	-0.0035662218639060726	2.990939763083296
0.0004012815161353177	-0.006794535500115349	-0.0015045670717085905	0.9960114810257061	0.005651499400319431	2.904210176146117
-0.028903505166489867	0.017794895468264134	0.020699678565817146	1.0267258509688466	-0.001127718196954182	3.0760321442836416
0.0027590008902696065	0.00993677500676058	-0.007381407342312149	0.941343146828525	0.005789454038915532	2.812636394156835
0.0007385766828447439	0.004039334468268181	0.010456222063481239	1.028386780880806	-0.0024645665565843212	2.9744194156040757
-0.0015091115404077494	0.003118400079927705	0.006854761670041619	1.0342471987872386	-0.009953594369739865	2.832812572057561
0.016523140298235428	-0.0006868084199425197	0.018812240238941853	1.0363172291017613	0.010528984647355277	3.0990538958299623
0.00691652406619904	0.012605293224878059	0.009758462681795973	0.9264299938260017	-0.01180006452075398	2.854983610786168
-0.0002923766099657333	-0.013323618655864079	0.01637018180817562	0.9769761915881433	0.011252645985162839	3.096540322312374
0.007246112613288296	0.02666482405537776	0.0096442805444454	0.9896304340089573	-0.0039059015808672773	2.945151323367622
0.004283584662127311	-0.007340949155288977	0.006625638194897435	0.9944278892942738	0.005409674907197704	3.0027625448981388
-0.01025514723175917	0.014188168082755945	-0.0011265837429891394	1.042372433758265	0.009192418157798237	2.9459386530981324
0.019971635977904367	0.007832938413240354	-0.0003071398065660905	1.0229977785154907	0.015163627256789545	3.0016313981979192
-0.004418013219379064	-0.002405091050391703	0.016002071781286625	0.9787841600707738	0.002728389672494248	3.0654988524681714
0.022990317876775194	-0.019311314755954018	0.014360142418818892	0.9938899206729794	0.008340188111684143	3.0810162280329627
0.011828896527640463	-0.009646373826758432	0.0027518990060144627	0.9392560656806958	0.0007389102189215798	2.907949114967573
-0.014290212727045566	0.011313494159011499	0.004378591028751612	1.0047240308104572	0.01368479705648926	3.0388620728095845
-0.008191307082039486	-0.009956966182709527	0.024011069214806918	0.996971733520819	0.0016687498525308092	3.10082772525149
-0.015726927143546347	0.010466364041270344	0.02352534131935466	1.0237218269827857	0.0005745982927573032	3.097060580369553
0.016523140298235428	-0.0006868084199425197	0.018812240238941853	1.0363172291017613	0.010528984647355277	3.0990538958299623
-0.002655760678613419	0.00994881689463593	0.01233274556068165	1.0005554083083994	0.003793792291104664	3.0430681522699317
0.012648275923343673	0.0064351871126070905	0.007487795993469784	0.9638491333941637	0.009216138892834992	3.0350895081089746
-0.009854864475353727	-0.004684652739393476	-0.000567816627565134	1.0148979288167514	-0.0065927525694115	2.750877845699663
-0.019278469303546566	0.015454756343365782	0.013144353112915935	1.0008377616994235	0.006585664137285668	3.0648057044731702
0.011805893702006645	0.019088866235804115	0.013803151888503437	0.9744537116839075	-0.002854459702982444	3.0049001636790598
-0.009641192761050871	0.010324049346334399	0.019495221248186027	1.000509184503204	0.007500350244749623	3.0980701481719404
-0.01369187023840597	0.005947177322116883	0.007537838874564927	1.0699057205484068	-0.005279416057073269	2.904222082647538
0.01957366303429544	0.005680528097129178	-0.0037118944150577177	1.0008099957363834	0.03106234484504608	3.0495294255635508
-0.0035561168617223747	0.0071106484775156934	0.030682610956872476	0.9709325745274888	0.010025166500832051	3.0934840246885154
-0.01297207262240211	0.023835348970921478	-0.006809125045656228	1.0152599619926577	0.00039726554338625304	2.74402825183715
-0.012994545658198357	0.04074231917592003	0.00171449881373348	0.9929947496840315	0.007994148349672743	2.961574906486683
0.008669965582671036	0.009304306768584056	0.027879135366616726	1.0261400283782942	-0.0029607071473528954	3.1034758398504114
0.010249764472042245	-0.009609983070744442	0.010479378135489366	1.0021159059912486	0.009787025441801395	3.063894075004955
0.004660833619205963	0.005326421668627336	0.0056918595483714625	0.9585030440731556	-0.0007574340072962812	2.931170371224062
0.004137192914024096	0.009101116698981077	0.016546556554410306	0.9778449345110071	0.0029609387830707747	3.0689208352722157
-0.018684975811169863	0.0009999416385669414	0.012869823280759165	1.0064363168859776	0.00595726627552296	3.0601888963841106
-0.005238093340043635	0.01323938727617014	-1.7337281318339365e-05	0.9707610446866115	0.0025724830143873958	2.8881497664606006
-0.0036316244229984964	0.004256549810119755	0.003516137463559048	1.0120756051562658	-0.0012781286751738959	2.8944730056866654
-0.024279389661740786	0.004444421832751611	0.0076580150739091815	0.995619729232325	0.00421373843537232	3.0024587679531085
0.0029863185209787818	0.0014951725489340513	0.008382847544815657	1.0224493922221174	0.014499657619586912	3.0696623739684363
-0.0009573423839244939	0.011884228281770064	0.014934022993476525	1.006350083004463	0.0020953396262611934	3.053076722651901
0.006015474180635836	-0.0016284273417970494	0.011145511705637393	1.0285496195179769	0.00037919906320565315	3.0079874223382452
-0.0013749657042823832	0.017602030079517224	0.0021564510058092474	0.9858816961236976	0.006768009565422365	2.961142782954429
-0.002193487369820911	0.021947432810060445	0.009626762093179782	1.0096639677645876	0.0005166193125554198	2.990020057813564
0.01938280524785833	0.02646662336491375	0.015088458849560825	1.1095680003805883	-0.0018514833809784737	3.0207111563810254
0.06214649987126333	-0.011630777855516262	0.009219527891767179	0.9595261979150164	-0.006588909850574206	2.9103697797853845
0.0066856525683721075	-0.01728481463075504	0.0008655102061252938	1.0139335435797967	0.009176739878663485	2.9721519996237604
-0.008191307082039486	-0.009956966182709527	0.024011069214806918	0.996971733520819	0.0016687498525308092	3.10082772525149
0.016523140298235428	-0.0006868084199425197	0.018812240238941853	1.0363172291017613	0.010528984647355277	3.0990538958299623
0.008669965582671036	0.009304306768584056	0.027879135366616726	1.0261400283782942	-0.0029607071473528954	3.1034758398504114
0.004581046848313767	0.0017437678982167807	0.010155643203183237	0.9538618194317857	0.0042209848519266496	3.0275666802736234
0.009404578954683596	0.053943948000389	0.016701631570958837	0.998596077927435	-0.004392597548375485	3.006713328854044
0.010769591232280688	0.004321530538212673	0.010234543235150273	1.0336031738292826	0.006620709532765147	3.0428751176851407
-0.012897408503454619	0.0001103591244587419	0.008660675143109687	1.033771109979417	0.008590077485277695	3.0439314741145758
0.0158246334314849	0.008739581353976955	0.017399269560416365	0.9657119324593908	0.005727815743237924	3.0826194837913325
0.0014961154617589565	0.009620482855662704	0.011350773310062616	1.0361163743269035	0.0024670525390792265	3.0252157876313173
-0.010036539886246951	0.019324687034821687	0.01723475017362884	1.0462363988059065	-0.004334995286030967	3.029786327409706
0.007732762398041544	-0.00125078801691645	0.009618152732765296	1.148721071865491	0.012027239604527826	3.06740178774077
0.010207286332562519	0.009035585526283238	0.010941430791330135	1.0024283029508834	0.015656144836293007	3.0809506132330813
-0.012121903536977346	0.020101535233438383	0.013153076981645438	1.040566557955109	0.0012278822511224475	3.0324182356536156
-0.008141555422639935	-0.0043707670584947605	0.019082252074739393	0.9439952488367677	0.00409536685324322	3.0886857056032517
0.0027848894858932085	-0.012253374143637922	0.02950286697995696	0.9827754380804931	0.018394966843603037	3.062482496545746
-0.0006354794959831298	-0.0026017734271737963	0.0033523307498779225	1.000998762762068	0.014469995119523217	3.036327609078992
-0.010627895151275832	0.012825602520108292	0.020744698315448125	1.0003928645841738	-0.00264254767309434	3.0693248517851996
-0.026984188506367444	0.016177474811437255	0.018963682422750462	1.0373282028669537	-0.001500953687838551	3.0626101611567447
0.016656420415133145	-0.004169519435568711	0.02965919764783525	1.0229279469341588	0.0009459931919894291	3.112283310359981
0.005690970076612494	0.010447796325334675	0.01965196236817995	1.0254500941284381	-0.0003085231947230361	3.0731077503861193
-0.02003120527005354	-0.00030050246189702607	0.005783344890688704	0.9821521168286033	0.017623551648752254	3.068428337795214
0.006972689001114975	-0.008158205499055602	0.017278076122569697	0.9807002043930492	0.005023814406395925	3.0836454062295644
0.008644581307150985	-0.0034910875044178932	0.015265953746153688	1.010588602081847	-0.0037732010617687025	3.016050357185993
-0.02479878420694309	0.01787378994180769	-0.004390115976927579	1.0056762561964308	-0.006149117564651478	2.6861510025014073
-0.016762168991522067	0.008683304146388404	0.0068729003330965125	1.0726083122816843	-0.005596365912761994	2.890440408550258
-0.011072132746655448	0.014040617925826348	0.0039680970701333005	1.0266757263309851	0.007042405318128	2.986518275492609
-0.019863266120186206	0.005106067320881978	0.0017232466392720375	1.0552526722493565	-0.0004764160187482741	2.87666062235629
-0.005798746650710477	0.0004138607235357897	0.012064217102460507	1.0304902092960495	-0.0008024695255643473	3.007392991542236
0.017878567455291337	-0.0018175560163091672	0.012209280616282295	0.9798733379708022	-0.002461638888205461	2.9945764473202243
0.012225607800536054	0.0010301890316919853	6.138989607384557e-05	1.053215883176294	-0.0015570799710512475	2.83688864345986
-0.008191307082039486	-0.009956966182709527	0.024011069214806918	0.996971733520819	0.0016687498525308092	3.10082772525149
0.008669965582671036	0.009304306768584056	0.027879135366616726	1.0261400283782942	-0.0029607071473528954	3.1034758398504114
0.016656420415133145	-0.004169519435568711	0.02965919764783525	1.0229279469341588	0.0009459931919894291	3.112283310359981
0.009921620901610449	-0.0045185723109111954	0.007241354461613694	1.036985267619872	0.015369880243512008	3.066906138386287
0.00140958002840128	0.0031060654443738575	0.027261424517922517	1.0162082385003912	-0.013119741349272978	3.055494343829242
0.016137222218725766	0.01176735669958147	0.010530672669512468	1.014043260425045	0.013251513941067633	3.0706560382837456
0.013462236172488769	-0.007209773293290741	0.02230836897210424	1.0750953508775496	-0.0005158921041815432	3.0889592121485157
-0.0031070358112734275	-0.0008210019004922121	0.0110781740489129	1.0266335716328097	0.007454382334897897	3.055929998492087
0.0042653047507575596	-0.0004477706763866777	0.017383194113981024	0.995638447752083	0.0014451255624477596	3.068288968193308
0.011466127389857467	-0.007012423490588165	0.025311429386321298	1.0056532859750014	0.003276272032716029	3.107835171450201
0.03463303495737708	0.0076445786963623835	0.01597974077492021	1.0034258796658286	-0.0020560935644899376	3.0308090233317118
-0.0011739978594793566	0.009908094877192849	0.016003599030263875	1.0625951506710685	0.007635997093268203	3.084451950523821
-0.0013639312044959545	0.0038486809128659735	0.0053751895002790585	1.0317523364268735	-0.0010087919959181138	2.9242526521861225
0.002866495958057051	0.006186707096723034	0.010760374161517153	1.0312309238762396	0.007946533229308782	3.054899690474867
-0.005591848663276321	0.00500214042034894	0.0117325363194888	1.015562970853029	0.015211682540168279	3.0870751909549243
