TS	Initial_Agreement	Final_Agreement	SD_Final_Agreement	DRSQ_Training	DRSQ_Test	M_coeff_a	SD_coeff_a	Low_coeff_a	High_coeff_a	M_coeff_b	SD_coeff_b	Low_coeff_b	High_coeff_b	M_coeff_c	SD_coeff_c	Low_coeff_c	High_coeff_c	M_coeff_d	SD_coeff_d	Low_coeff_d	High_coeff_d	M_coeff_e	SD_coeff_e	Low_coeff_e	High_coeff_e
Thu Jul  4 14:29:40 2019	3.5992959548284724	3.8325585647566145	0.025074248712118954	6.434464802582049	9.051341219636111	-0.15682337820979703	0.027823288447528252	-0.19535375929321488	-0.08647152756632169	0.13187918201306528	0.0181248945330327	0.10617986806021289	0.1579048773473743	0.03411898732699144	0.004247066514494724	0.02743103522135227	0.040198835146375636	1.250348400144894	0.214723689379222	0.8844348879751824	1.6317624623647298	0.004131931017502809	0.003625990729160953	-0.0018368645832254954	0.009679207232896357
Thu Jul  4 14:31:50 2019	3.3999593520690587	3.656481965564205	0.013047192265696868	7.178149147376635	8.470468139977744	-0.15861192532561624	0.029727097223211204	-0.20137768070849146	-0.11543341529579065	0.13299466020505066	0.021815735248263465	0.09436111517913912	0.15905775012806156	0.034730298148649016	0.0032596871953359265	0.030333766042100033	0.04051907963246166	1.2547607130922465	0.18908407326662788	0.9219248879821618	1.6008577646440831	0.0043879949267627985	0.0030291119350373983	-0.0005165961545058632	0.00817733423858415
Thu Jul  4 14:34:00 2019	4.2151546010642855	4.5036439582847025	0.03158669648738597	6.148006931550797	8.663971914707393	-0.16216146068360543	0.02548844606721105	-0.19673637706810265	-0.11911818228544885	0.13459863215520626	0.020236749168180173	0.1075581221454405	0.16565753305621228	0.03404700956756574	0.0033064562705230217	0.029916814472252744	0.04051907963246166	1.297629203457785	0.19226242270950972	0.9892352211794415	1.6317624623647298	0.003205460525304278	0.0037455308372551415	-0.005575090051490469	0.007896589036318485
Thu Jul  4 14:36:09 2019	3.8313390540537107	4.172480948995914	0.012438136885846739	7.9340451559814715	7.542047624779863	-0.16808449760227842	0.029386961151962532	-0.20829793734230995	-0.11911818228544885	0.1338003438585941	0.021739694609697113	0.0989778054415133	0.16565753305621228	0.035051136643981295	0.003842343933000324	0.029897703989755595	0.043242096134148034	1.3135148236199006	0.1867740341314867	1.0331106100275664	1.6770653264733104	0.0029402218647069105	0.00414103778239706	-0.005575090051490469	0.008453234788367672
Thu Jul  4 14:38:22 2019	3.788709250909378	4.109322214128116	0.03640348670714462	8.110923883589823	7.833595547955698	-0.16522708238670686	0.027812524095433024	-0.20956358093863628	-0.1190389763166704	0.13787899574303433	0.022343457441743958	0.10146391307360496	0.17603019144876933	0.035015199399769756	0.003833089207033014	0.029269696753063502	0.041868207103347085	1.3302863541821508	0.21005874328733595	0.9757395761736172	1.6770653264733104	0.0033628918314162334	0.00421755272825601	-0.004234775630340373	0.010022424121453875
Thu Jul  4 14:40:32 2019	3.4187281935068423	3.701141360244328	0.01619573935493018	7.494141046636045	8.081445494299622	-0.16782103251376984	0.03174503246373815	-0.21524289131458396	-0.1190389763166704	0.14304117158713175	0.020881786038513876	0.10958618231560202	0.18433732745952	0.03528804951017334	0.0032903199586278215	0.029892106965407367	0.03994661423524525	1.345112006429903	0.20494236893477732	1.0637907163828488	1.7411931685377346	0.004888479049854245	0.003857121919898651	-0.0011360587520616752	0.01146405884602927
Thu Jul  4 14:42:38 2019	3.9665040167743273	4.339598336718478	0.0420133018102782	8.998423300811861	6.987406226248595	-0.1767968369912309	0.03176819546389201	-0.22629606417882253	-0.1213516130015151	0.13745834249058875	0.02422850528464968	0.10228081136885357	0.17603019144876933	0.035292380040431795	0.003040215170389297	0.030235190763187453	0.03994661423524525	1.3506269144955627	0.2251104236777503	0.9757395761736172	1.7555113430792701	0.005155400076780204	0.00338423283222485	0.00011487542395136529	0.01146405884602927
Thu Jul  4 14:44:45 2019	3.526596728044133	3.8660395042462494	0.01342075772142863	8.878966918753418	7.055170259918947	-0.17508731348896495	0.03428418033995405	-0.22629606417882253	-0.1108905189698672	0.13161540406137426	0.020878108514494263	0.10185841134232146	0.16268937019297927	0.03579172643181321	0.0027836123866243666	0.030671638365782163	0.039400501066403505	1.377958920218608	0.256675611513685	0.9622627173431366	1.8959264985876034	0.005815647801949635	0.0037544169142446626	0.0008422997257089846	0.011409562796342037
Thu Jul  4 14:46:56 2019	3.673851158174941	3.9379663294027685	0.01974609803099056	6.837957451199552	8.617307203059267	-0.16101927177640935	0.03338854974450931	-0.20633091909065368	-0.10389221616737385	0.13355831878242144	0.016411831797256592	0.10840793327684722	0.1601817845642547	0.03586784400830933	0.0029606351298396816	0.030030736506287337	0.03954806571171002	1.3845386495376473	0.31769501233426234	0.8210765437304192	1.8959264985876034	0.005915026653935149	0.004125965663903913	-0.00038515059441688454	0.011412836513507317
Thu Jul  4 14:49:11 2019	3.1796840027306383	3.5510910040733425	0.02097270002063557	10.313476308244992	4.278354283097961	-0.1600149828862105	0.030581152771378114	-0.20387530761064507	-0.10389221616737385	0.13682618603253519	0.017830119054694914	0.10840793327684722	0.1694167151020682	0.03642290867428131	0.002688130936902472	0.03135727958947611	0.03995626361384382	1.412667698904734	0.3663782652161701	0.8171487915296649	2.017956502161635	0.007242330811096735	0.004015012924509302	-0.00038515059441688454	0.01332680451425048
Thu Jul  4 14:51:17 2019	3.810278775123222	4.165825982908774	0.021375492256474782	8.447950035758533	7.150586166770751	-0.1601936600442226	0.027045277178081844	-0.21370204715722768	-0.11305685414261596	0.13841887705619813	0.01580769888964036	0.11438899871970011	0.1694167151020682	0.03670139840852057	0.0021136048914752147	0.03321106940734336	0.03975020053306328	1.3854625427254914	0.35883376080448437	0.8050578307342025	2.007764642218894	0.006748134725934751	0.0041709061614666285	0.0003577342798569347	0.01332680451425048
Thu Jul  4 14:53:21 2019	3.5960217587975647	3.867579759463959	0.017418882220698862	7.248981366436276	8.238023758083092	-0.17251142560541347	0.0280825138278458	-0.21725081272596286	-0.13193812111369485	0.13943686019885917	0.015788288927585263	0.11261614624343066	0.17111647667666358	0.03658569759044396	0.0016424849164913624	0.0341957290811472	0.03966065688083655	1.3698793987693925	0.3440366523633066	0.8050578307342025	2.007764642218894	0.0055922833825460426	0.0040753032837737135	-0.00078886212772493	0.012833624817737102
Thu Jul  4 14:55:29 2019	3.917376569072054	4.221522466566802	0.01067240014171123	7.264523161873579	8.346597840346744	-0.17448806940678396	0.025421822944091683	-0.21180186436365478	-0.1361190118492807	0.14144170635811382	0.0162070498186874	0.11340933718519884	0.17162210380590864	0.03604312671968054	0.0015936798749357876	0.032846485761041606	0.03850843413628164	1.3430761939984295	0.3242367406917908	0.9217081123430576	2.007764642218894	0.004030408040245123	0.003462249021464643	-0.0017961433068154628	0.009765452583925884
Thu Jul  4 14:57:41 2019	3.4788273837125074	3.818690555089529	0.014374074517135566	8.687143165559089	6.782819301966549	-0.17924568044308073	0.021338136683128988	-0.21447278001335265	-0.14959528258698224	0.14778026037318834	0.016717959978887163	0.1210809546455599	0.17503136216261847	0.0360920654756728	0.0017355885826097314	0.032846485761041606	0.03922361264470157	1.3711364877907637	0.3012455847281532	0.9914349955512989	1.8877120676518646	0.00418692979374201	0.002551975243495064	-0.0007150332669963429	0.0077581106116066875
Thu Jul  4 15:00:00 2019	3.5796321034515093	3.841805303746487	0.011427861865205571	6.802856994477999	8.666388659948563	-0.17948948246644567	0.01963653053579061	-0.21701395056349151	-0.15054568247971567	0.1530313935862181	0.01425003904344018	0.12618525289815666	0.17503136216261847	0.03596060485962142	0.0021375844352410755	0.03274650647998747	0.039424104324437166	1.397516017946611	0.27484477641481364	1.0436773706985591	1.8877120676518646	0.0036268747426860385	0.002592229024981874	-0.0007150332669963429	0.007600048710454424
Thu Jul  4 15:02:13 2019	3.810166709629604	4.169829881556853	0.007741613450236797	8.747894185939314	7.17342510491463	-0.18485932646761297	0.018772441568470268	-0.21743290570169085	-0.15610728396395615	0.1575186602756575	0.012088195555514065	0.13890205764925884	0.17431424578132682	0.03602288086224358	0.0021528021715313825	0.03277717743544984	0.03965907595851832	1.3804229970286426	0.2909392565533041	1.0075571906575387	1.9080551396573546	0.003465418195322819	0.0026968634277101445	-0.0007555716972198596	0.007541738149239299
Thu Jul  4 15:04:33 2019	3.711327251676512	4.133160776669403	0.01943827928317906	10.365172090687686	5.896022651268337	-0.18944317118555487	0.017637175317576758	-0.21648305048173866	-0.1593985570021056	0.1579535746103068	0.012739718535266783	0.13638308867002094	0.1791626949379726	0.03675234579282968	0.0023495325159948073	0.03277717743544984	0.04051185432149714	1.355659014957917	0.2691080607871212	0.9832210002261244	1.810675806535762	0.0042062757458815065	0.003156312543264711	-0.0007404532750068982	0.009693963136649865
Thu Jul  4 15:07:01 2019	4.393781106548527	4.7128541030341795	0.014088601194697856	7.078625511850156	8.48272982007334	-0.19078164930677668	0.014518302746576275	-0.21127497648654492	-0.16694004135819926	0.1558602824464211	0.013568197553312763	0.13638308867002094	0.1791626949379726	0.036992399110141495	0.0024056822754925833	0.032590010506167846	0.04067186971875324	1.3531398412416575	0.2805031444353971	0.8630805434070332	1.7851587132856745	0.0033427942410275296	0.003964677974948797	-0.0034771758224412643	0.009693963136649865
Thu Jul  4 15:09:33 2019	3.624431352262335	3.9601111847556467	0.005111099077177693	8.224503493214359	7.279956320846878	-0.19290498659069483	0.011362514318354128	-0.21009833678945583	-0.17301768175793406	0.15395173810669205	0.011570560850585417	0.13638308867002094	0.17028217485439187	0.03720335119148379	0.002647441870082774	0.032590010506167846	0.04229553018360802	1.40204250877448	0.27517505775400997	1.0508920640652488	1.7851587132856745	0.003076722980409546	0.004064304278164555	-0.0034771758224412643	0.00898420705159103
Thu Jul  4 15:12:04 2019	3.5907924760277568	3.885226816353465	0.006155595035129609	7.156751154176415	8.245712366453619	-0.19474742539265535	0.0126320388681829	-0.2135700879750509	-0.17092163110798364	0.15609014102110141	0.011328164401112681	0.13774346968550216	0.17888342834716933	0.03631512708071685	0.0027573288819689665	0.03206555871768556	0.04192438189323654	1.3356876616804894	0.2813480189859594	0.793612934979362	1.753599415364825	0.0037849952207519156	0.0034440707778484085	-0.001611367352878933	0.008943024091113007
Thu Jul  4 15:14:42 2019	3.7425459496910767	4.102728440403395	0.007458995685779125	8.846403525520552	7.127140018843845	-0.19931371985752955	0.012269803405719362	-0.21471634176018828	-0.1757986727009783	0.1566231287391767	0.009808807833664366	0.1398745851735489	0.17888342834716933	0.03668837618594966	0.002534371448439093	0.03206555871768556	0.04048224760220504	1.2710609551702523	0.2721102845502078	0.793612934979362	1.6809814242203553	0.004846715064267876	0.0024102534187968082	0.0009559327885395423	0.009389491303356786
Thu Jul  4 15:17:27 2019	3.4441523081183254	3.7631185621454604	0.005302392487783247	8.163757756657674	7.114038012522071	-0.20384640402894172	0.014170904161548231	-0.22026155994907737	-0.1836826944443034	0.15449356706070053	0.009571460980316936	0.13708847520402215	0.1738285918341062	0.03728299577457225	0.002398325246772209	0.03293667207698	0.040560873815567194	1.2845225075672249	0.2304206965811262	0.8123890555529281	1.6096100590752427	0.004550279339283603	0.0018612369985946074	0.002196377157134324	0.008410637608459635
Thu Jul  4 15:19:41 2019	3.3592618960195937	3.6759444995443653	0.005749486552554693	8.41870611350415	7.14374478800002	-0.20550393906018144	0.013836652123039545	-0.22312568102087474	-0.18396972998346955	0.1577674048771772	0.009672513114320035	0.13805057045317357	0.1738285918341062	0.03789526639219887	0.0018440804939030928	0.03496704622731356	0.04079884688584491	1.338951292392044	0.27272898522383077	0.9314519266226748	1.7134293655954569	0.004372066572159853	0.0017366183049870975	0.002196377157134324	0.00772242321200365
Thu Jul  4 15:21:59 2019	3.364173641834337	3.651780877522363	0.0037352958867145733	7.924661097162379	7.804746548811137	-0.2086235377283196	0.014764550299026713	-0.22673599443695955	-0.18396972998346955	0.15729825186428978	0.009421408879781422	0.1390244145984758	0.17360151613489883	0.03819755582485425	0.0015419358364139853	0.03592324670718175	0.04079884688584491	1.3486822446194289	0.2859457836280304	0.8640395181287209	1.8700110875880476	0.004010448394850299	0.001702295506028236	0.0014784181531935264	0.007100895311650394
Thu Jul  4 15:24:24 2019	3.499380404266247	3.8550908363792584	0.0060517727021527625	9.246505610757174	6.443407397728561	-0.2111953814844462	0.013745586932146435	-0.2391188033077365	-0.18863877329135886	0.15628371262074525	0.009319092695454757	0.1445917642509424	0.1731990028280389	0.0388747847738394	0.0013175649752544141	0.03679868139043711	0.04079884688584491	1.3746587309963942	0.2507339883984252	1.0032412577385128	1.7099785344104927	0.003812045932938856	0.0015404663589458905	0.0013750451790491888	0.006476687981901788
Thu Jul  4 15:26:54 2019	3.784022190635976	4.113542607343225	0.010215245635953099	8.121305936485166	7.6571330201284455	-0.20485090011275456	0.019242334170404385	-0.23366344444549528	-0.1678462258374932	0.1575496495096498	0.010120331145598179	0.1445917642509424	0.17570072280275637	0.038875830476555504	0.0012870219023105945	0.03725310552621779	0.040790175343349486	1.3436421356643196	0.22053856330195912	0.9472321427815145	1.6625328897646365	0.003500295213777306	0.0013262178361229846	0.001191535080027931	0.005926205476108257
Thu Jul  4 15:29:25 2019	3.8375495598554195	4.235377804759356	0.007550563550622826	9.314117392334111	6.81130858201385	-0.1929455055173312	0.018785981537491486	-0.22064367694203002	-0.16350100531962064	0.15889965771970974	0.009310262143851675	0.14691044228753508	0.17570072280275637	0.038820789897924056	0.0015148782237706239	0.036552084077740285	0.042208713579779365	1.3585756345913	0.20350372162605457	0.969454897164839	1.6625328897646365	0.003487497477034505	0.0012984070864833913	0.001191535080027931	0.005469442622383995
Thu Jul  4 15:31:45 2019	3.6487811773374905	4.058117266819272	0.005064227085632936	10.066036482465142	5.647961766285178	-0.19047510417018612	0.01916226170534322	-0.2197520843636158	-0.16306469252429484	0.1601202865513867	0.00971699930745514	0.14900167680635049	0.17992429642635732	0.03891956006144375	0.0016485015309382533	0.036552084077740285	0.042208713579779365	1.3334496553890494	0.18791616635517178	0.9723430317688833	1.6258045511420525	0.0037337542522988894	0.0015625667657947272	0.001191535080027931	0.005926205476108257
Thu Jul  4 15:34:10 2019	3.4239931136943333	3.66624852219146	0.006892264904185956	6.708508900432124	9.182887683783129	-0.19291984880480142	0.018580053935540908	-0.23403835653238958	-0.16350100531962064	0.16162973515028412	0.009787736012892092	0.1482139667406602	0.17992429642635732	0.038788992393791674	0.0016300277242749376	0.03609445278189861	0.04184776467779839	1.3325304058143763	0.18946716265392877	1.0034991956643928	1.5729340306140545	0.0032397268424689753	0.0020614261951145377	-0.00039224345140409815	0.005778612355282327
Thu Jul  4 15:36:55 2019	3.4932701023246646	3.8643417717197375	0.007702514141878989	9.808456672428125	6.163290875070899	-0.19108202632768664	0.01864386175045868	-0.21625291430930102	-0.16800955648997112	0.16381891420974012	0.009023862314552948	0.15010166680248818	0.17992429642635732	0.03877210694588672	0.0015394647006148736	0.03609445278189861	0.04139130167502291	1.3062312532235059	0.21255995610713962	0.9990714292388619	1.6303356240059825	0.003074628160040208	0.0020498292183431083	-2.220486281093734e-05	0.006312972644646662
Thu Jul  4 15:39:34 2019	3.80817887937046	4.136086417624386	0.013722278334091596	7.709436681540131	7.676364127023656	-0.1798834632859019	0.01746675061229412	-0.2066500430764409	-0.14486154194981957	0.16644744296598332	0.008567617821357074	0.1541863731744904	0.18334251529574414	0.038181613995402056	0.0019655185876923066	0.034102955305100775	0.04098141192920972	1.2750536074996337	0.22177583928124864	0.9376048572416931	1.6303356240059825	0.002816566203171266	0.0019217242034991217	0.0003711706369282975	0.005815934584093399
Thu Jul  4 15:42:10 2019	3.9055052168407136	4.18223692018486	0.014984485519381247	6.584517629148705	8.720817971146152	-0.18258845846528615	0.020713691934096792	-0.21378540900902643	-0.14825251651863325	0.1674022071095914	0.0085624546828637	0.1553709785665254	0.18334251529574414	0.03746303803033543	0.0024782889634370354	0.032627271306711635	0.04068325703233959	1.2561269917248294	0.2371479795383406	0.8604280588630369	1.6404903143978484	0.0020196194991603323	0.0029103447388549057	-0.0047316852257649755	0.005103899259338237
Thu Jul  4 15:44:22 2019	3.62794590060384	3.877336402085525	0.011555220964408364	6.523673982905327	8.982451222633602	-0.1884302335346901	0.02058146438081338	-0.215276518450171	-0.15150612104689043	0.1678846902406163	0.009289005755581737	0.15057131359205728	0.18380051195385452	0.037108482116483696	0.002504612121464429	0.033483665049066344	0.04068325703233959	1.2544070415845665	0.2203327839966692	0.8619872268149704	1.5999466534745035	-0.0004558381426584974	0.003689146021828538	-0.008122459124789235	0.004728371494327041
Thu Jul  4 15:46:37 2019	3.6182475800204013	3.918438547164057	0.008363969399313113	7.7639962148706125	8.018020018224389	-0.198001843512368	0.018670457379546365	-0.22245533144775323	-0.16636036363617093	0.16597636752012632	0.011080868702016355	0.1436565969427862	0.1819792546681146	0.037461730080927756	0.0022888771964570944	0.033977947151647286	0.04068325703233959	1.3137021746296014	0.19686750770970318	1.0047060528688512	1.699450017485462	-0.0014285858222240662	0.0031821688218347448	-0.006287317390706011	0.0043827466030871435
Thu Jul  4 15:48:49 2019	3.3961872754162648	3.709655695756088	0.012202476753486988	8.585697568682905	7.1079174129341185	-0.20205217079259502	0.01960706669554462	-0.23643320294066705	-0.16981639390118425	0.16313331907870807	0.012164911287614433	0.14024356298450055	0.18230175370290458	0.038523491498293594	0.0024096236451101143	0.035267443187892836	0.042884989891730306	1.317258155080639	0.1832896634401324	1.0279957154159995	1.699450017485462	-0.0003752837368480498	0.00318152325220023	-0.0056670230092419815	0.004922181994883219
Thu Jul  4 15:51:02 2019	3.676038572024914	4.087121334424913	0.017633774308684035	10.388474062772485	5.9144440900916955	-0.20144352447149844	0.020969546024811533	-0.23643320294066705	-0.1724641454225337	0.1634055006205168	0.01213130929421488	0.14684373080088556	0.18402766398797546	0.03960459726941765	0.0025766920304293338	0.0365546179005933	0.04466509554714813	1.3148934591527366	0.17367565697098403	1.049921363011523	1.699450017485462	0.0019094991826328876	0.003294020272460305	-0.002919721497567861	0.009140502438622685
Thu Jul  4 15:53:25 2019	3.544797578879684	3.731398901952785	0.016825759252092384	5.210984693819247	10.538792758131413	-0.20039860119382596	0.021580246071879267	-0.2372494211517862	-0.1724540571494491	0.15844801785888082	0.015135769604453777	0.13695646264633707	0.18194077892465846	0.039101401979981805	0.0033362138265797953	0.03276874638265881	0.04466509554714813	1.3282232321917677	0.2050141255118998	1.049921363011523	1.7310066048017236	0.0023128324831378777	0.0035190621727665956	-0.002808163133654119	0.009140502438622685
Thu Jul  4 15:55:36 2019	3.2487370568454534	3.5282858894273788	0.010553062244850685	7.951268645475978	7.769942393265366	-0.20134408915062868	0.019929044269258202	-0.2314541084720716	-0.1606750824816675	0.1581077607260544	0.015128020299549046	0.13375580485709734	0.1800724066437397	0.039412160373143164	0.0032497396776522258	0.03276874638265881	0.04356362511592995	1.3723437672150725	0.2143328662883267	1.0595084493686653	1.8092898065280845	0.0024857642605161127	0.003376171048608687	-0.002161060865900135	0.008262238828379462
Thu Jul  4 15:57:45 2019	3.8271755819823436	4.063798766524031	0.00963225460460045	5.708111280809218	9.472409043421678	-0.19878543539817295	0.017380380983712067	-0.22257827833808064	-0.1606750824816675	0.15849265049994807	0.01701117164735207	0.13375580485709734	0.19144065782883618	0.03878664550873058	0.0035228676978971	0.03241611956010574	0.04356362511592995	1.403341452855373	0.23131578751873336	1.045071373239555	1.8092898065280845	0.0007940390437800274	0.0037653180701469873	-0.00566974988453447	0.006988977880654285
Thu Jul  4 15:59:57 2019	3.2722643910957525	3.582501764918139	0.006257189335845072	8.671529478075255	6.977772754345721	-0.195012546084098	0.017530486933726885	-0.21936110177152024	-0.1667351716579209	0.16055719407792296	0.014307705057758432	0.14194418527525765	0.19144065782883618	0.04034371962167717	0.0037626370041525955	0.03365611569182527	0.04723636461402998	1.4160072377597983	0.27816939997603635	0.9546259927767924	1.7690500695474918	0.0007634924223968476	0.0036792539338330915	-0.004963057141126298	0.008070635352163508
Thu Jul  4 16:02:12 2019	3.3425514132700203	3.587476930073147	0.011664081458761605	7.073825022641961	8.407067568262729	-0.19164648090806768	0.018748731165541963	-0.219220943382667	-0.16449596586779458	0.16531338510149238	0.015273473924812202	0.14222661000161935	0.19394125925546307	0.03965141645177921	0.003958512680004846	0.033898429800953804	0.04723636461402998	1.4413116308955947	0.315559725205811	0.8908486350508684	1.778211722858761	0.0011272812827261012	0.0036577701912519005	-0.0036136835738045337	0.008070635352163508
Thu Jul  4 16:04:29 2019	3.2626583176481923	3.612160259875709	0.018062865761254224	8.136393160105175	5.355913190845447	-0.18662487758409613	0.019451058557284084	-0.2142113922684751	-0.14922925465770412	0.17203287191156236	0.015316010863083467	0.1512882691538484	0.1984182434760573	0.04036648975100783	0.00366316995786016	0.034647416909177914	0.045328222886007234	1.4447506976786404	0.2852516867293514	0.9076740422201801	2.0655002688216983	0.001776369645010905	0.0028261360520219986	-0.0023396217605965836	0.007739592829272452
Thu Jul  4 16:06:48 2019	3.7001296189913297	3.913227953977127	0.016618794276114356	5.631489467563938	9.71181939896406	-0.18812394174201835	0.019846901348722853	-0.21385729602611672	-0.14922925465770412	0.17047558019768314	0.01670045201344196	0.14439727125928636	0.1984182434760573	0.038308427982706554	0.004507805690304933	0.030379490429559484	0.04485407772828945	1.4376619911734883	0.30461898493855216	0.9158023540683239	1.92207667874684	0.0012584930690104031	0.0030037938213689098	-0.0036136835738045337	0.005682589382926385
Thu Jul  4 16:09:02 2019	3.852949304313364	4.089136152424619	0.02061243210121599	5.760611286990011	9.207194014207225	-0.19017557492291948	0.021122315255679824	-0.21741098512403553	-0.14922925465770412	0.16516615955089403	0.015916280508672605	0.1409876152621911	0.18879193313390427	0.03720133350812132	0.0046118290664369675	0.028067554193280598	0.0447686868178534	1.4023241033807672	0.3774874433624986	0.8185529895314171	2.0655002688216983	0.0002098153049067962	0.0034546626741085926	-0.005330532829803221	0.005347890030539482
Thu Jul  4 16:11:20 2019	4.067332260208578	4.4267696153447345	0.014060163591821046	7.93870661139233	7.564454214497272	-0.19964096436618048	0.01754975846867269	-0.22219688807308718	-0.16678828586923794	0.1603764853459379	0.015774687397796586	0.1409876152621911	0.18781458170560159	0.03655396698646636	0.003844837206020374	0.030379490429559484	0.041764147963360095	1.4318238349010473	0.40805339233635046	0.8185529895314171	2.1842717586770806	0.0001484173001030714	0.003586887971205392	-0.0050973230774388175	0.005545857078516028
Thu Jul  4 16:13:39 2019	3.9837528521928047	4.181938384914702	0.017763955988078825	4.413412897331818	9.83878404643904	-0.20043747835530215	0.018005956645813583	-0.22219688807308718	-0.17408090343832955	0.16591411438774095	0.015044564036094502	0.14357196936162028	0.18996674695915142	0.03614684772744615	0.004047931623542858	0.030510012743899206	0.041686576928694916	1.3411330863120157	0.45674605783846234	0.6038502433849176	2.1516058860653304	-0.000693048888709207	0.0036083993582371535	-0.006480874816693565	0.005985644106760498
Thu Jul  4 16:15:58 2019	4.301487753763	4.589552410186965	0.02196052912146082	6.0423887576693875	8.319705133099493	-0.19935660305280992	0.01752267980206121	-0.22123739486798982	-0.157876845328724	0.16616461340786126	0.014791375423708644	0.14357196936162028	0.18996674695915142	0.035137342400411005	0.0040414036363824995	0.027933005606865534	0.04053463288011213	1.251359438465351	0.44232199274090994	0.6038502433849176	2.0908917498099933	-0.0009695944070662478	0.003430192929150776	-0.006480874816693565	0.004937176231596251
Thu Jul  4 16:18:14 2019	4.042959384302567	4.3535911922130435	0.01688961896229348	6.3467927179231065	8.045449418888321	-0.20100971727902872	0.01845388537426735	-0.22267055279829062	-0.1701612855344231	0.16629123609773702	0.013053726512125236	0.14592771075836272	0.1878901813022877	0.03507869479248238	0.0035880337557289907	0.029395539172274887	0.04089626821606198	1.1864161291906954	0.4616716712836976	0.6038502433849176	1.9166653888301683	-0.0010149658228700465	0.003380305676779224	-0.006480874816693565	0.004937176231596251
Thu Jul  4 16:20:31 2019	3.754441296874953	4.026632001774536	0.01525116982036538	7.072399489486552	8.476888043600706	-0.19586122675007916	0.020178267670679043	-0.22911697521848806	-0.16436432381252292	0.1672427933496591	0.012345004399810962	0.14592771075836272	0.18571633535335288	0.03579820414409068	0.003214897266155804	0.03130689134524165	0.04183308162832968	1.1945360455724028	0.44807306917241707	0.5459602015155666	1.835043323024696	-0.00032937681682592736	0.0037243525354959087	-0.006445709245425757	0.006728551651070684
Thu Jul  4 16:22:56 2019	3.5282750784512706	3.8265722892519403	0.025035820729858292	7.944547865953444	7.567978086612065	-0.20056206560602607	0.024973040693989073	-0.2374257880980173	-0.16436432381252292	0.16471405161454858	0.013867886303237835	0.14043347268289594	0.18325796597000216	0.03648518715682625	0.002961062905784693	0.03263143224342028	0.04222184624197193	1.2136430648151852	0.42849960834160267	0.5070506987079356	1.7862753245974456	0.0005442971674214435	0.0035826945816788435	-0.004059466277421891	0.006728551651070684
Thu Jul  4 16:25:35 2019	3.767361614741288	4.036694121633873	0.013399525700980353	6.65845783966318	8.82084679369159	-0.20946634548534304	0.028203630440707964	-0.26971516311442234	-0.16505771768939176	0.16146634803844365	0.014096278440668878	0.14043347268289594	0.18325796597000216	0.03651808163288639	0.0027813495628191973	0.03296064428800876	0.04222184624197193	1.2793367895338343	0.39626371902363244	0.6158711065907113	1.835043323024696	0.0012546522362006686	0.0040025724301827525	-0.004754278116945782	0.007595822520522997
Thu Jul  4 16:28:17 2019	3.499950039631923	3.7155069962145224	0.005979297770209479	5.7515394721998	9.682050433117688	-0.21992526315260705	0.02291857368368567	-0.26971516311442234	-0.18192531221459252	0.15700137741337	0.013065299364914372	0.14152782953428647	0.18325796597000216	0.03697163015203288	0.002667516338810405	0.03296064428800876	0.0416602542180012	1.2984339746811218	0.3511205833813134	0.778889725875338	1.8157453800660441	0.00040866012360245014	0.003794066640478144	-0.004754278116945782	0.00663435919027436
Thu Jul  4 16:31:06 2019	3.6312634036698213	3.906955207364675	0.0038909009630444615	7.089775083089584	8.567333347593529	-0.21385201172800913	0.019111777969909965	-0.242017974267102	-0.18037897919860468	0.15987383699888832	0.014224861505923834	0.14209012073015137	0.18409290890482033	0.0377117943009094	0.0021627493074049464	0.03445833271280329	0.0416602542180012	1.3000100323718733	0.4229412707642061	0.778889725875338	2.213644265088136	-0.00013161064897846016	0.0030691005609223654	-0.004569714925719479	0.004512646594983238
Thu Jul  4 16:33:46 2019	3.8875725752081522	4.335659103321774	0.015601914689302727	10.228459050284162	5.914722841291305	-0.20916130038321684	0.017267161525335722	-0.242017974267102	-0.18037897919860468	0.16417971616337995	0.015299596295646641	0.14209012073015137	0.18808008112640207	0.039075956347792214	0.002043315931479624	0.03583388121926761	0.04192061019434233	1.3841940987672643	0.5147965293158459	0.778889725875338	2.369918919331491	0.0002307726726597458	0.002777909605388054	-0.0033679582733167086	0.005764636225994787
Thu Jul  4 16:36:26 2019	3.8201480234505913	4.127104583583566	0.009094799016024547	7.567637483782572	8.208351257901402	-0.20994657657899812	0.016571089323960963	-0.242017974267102	-0.1879014870037598	0.17098725072202312	0.012375168365857463	0.14871385647597019	0.18808008112640207	0.03898368162426486	0.002238909281167058	0.03512585049844419	0.04238782532735489	1.306734354856617	0.4959438035097828	0.6103070797325023	2.2918096815647733	0.00011946223386874807	0.003030691193858397	-0.004139881995403869	0.005764636225994787
Thu Jul  4 16:39:07 2019	3.4066974951808877	3.698952708727768	0.005707720406181495	7.931608218040352	7.878543263626539	-0.21127341466625565	0.015613402462776168	-0.23653442858290158	-0.1879014870037598	0.17333475051151673	0.011160184755328107	0.1535621545751434	0.18723208150322412	0.03893386714072477	0.0021930494999769733	0.03512585049844419	0.04238782532735489	1.2962915358767013	0.4497019855353424	0.6448263544414893	2.037223181064123	0.0006564740568732678	0.0029704750660396696	-0.003805465122852934	0.005764636225994787
