Timestamp	M_Result	SD_Result	Low_Result	Hig_Result	M_coeff_a	SD_coeff_a	Low_coeff_a	Hig_coeff_a	M_coeff_b	SD_coeff_b	Low_coeff_b	Hig_coeff_b	M_coeff_c	SD_coeff_c	Low_coeff_c	Hig_coeff_c	M_coeff_d	SD_coeff_d	Low_coeff_d	Hig_coeff_d	M_coeff_e	SD_coeff_e	Low_coeff_e	Hig_coeff_e	
Fri Jul  5 16:53:26 2019	4.324544212369398	0.0063717876891205075	4.318488470213947	4.3296101433702185	-0.3805217799059232	0.01828416734332183	-0.4150981354977711	-0.35925430980147016	0.3178019897346884	0.012082662357940385	0.30152611695171394	0.34433093158293765	0.049057086407507236	0.0020082152494133544	0.046302743134675174	0.05212954025305288	1.3469931710849237	0.1708954167615413	1.0947325168259368	1.7034633089295694	-0.008635601347464633	0.0023692261835424836	-0.012861049874097117	-0.004226886742486596	
Fri Jul  5 16:55:16 2019	4.3255106527226435	0.0033529145682768954	4.321589391377687	4.3296101433702185	-0.37969542836849973	0.017786798838375844	-0.4119466030344897	-0.35238839363914687	0.3169069731968722	0.012598365788505702	0.3008345337328682	0.33869356418850255	0.04963121976560274	0.0017633580535034528	0.04736732408862015	0.05212954025305288	1.3523174573580958	0.1793760856136867	1.11636433814429	1.7034633089295694	-0.008946896102520965	0.0021717612361051492	-0.012861049874097117	-0.0048189546807869	
Fri Jul  5 16:56:51 2019	4.3269185781073185	0.003213208107084998	4.320781763855493	4.331830896763134	-0.37898077535456287	0.015861003677668017	-0.40659825743464983	-0.35238839363914687	0.3171539650014857	0.010623209862106084	0.30134897996723453	0.3372519318502653	0.04995146354253973	0.0016824328053461962	0.04759999111317334	0.052418044862993306	1.3452994484335734	0.1837732820678805	1.1091326590021875	1.7034633089295694	-0.00950386876941244	0.0018613951668821024	-0.012712445493214975	-0.006395833110505645	
Fri Jul  5 16:58:26 2019	4.32595442653092	0.0043965838339162155	4.320392386601472	4.331830896763134	-0.3793993652225313	0.015328105697276105	-0.4003821748366757	-0.35238839363914687	0.31819963063101675	0.010634036423204738	0.30134897996723453	0.3372519318502653	0.05024039319960126	0.0015496654486082254	0.04781100950016838	0.052418044862993306	1.3701562935551217	0.19083286019989645	1.1091326590021875	1.7034633089295694	-0.009731199774458934	0.0017134812573359516	-0.012712445493214975	-0.006802006206727598	
Fri Jul  5 17:00:05 2019	4.327191023161388	0.002911319098492999	4.323232148580257	4.331830896763134	-0.3794121015589107	0.014317432110066456	-0.39992070818739733	-0.35925430980147016	0.31936246637934446	0.010233682350303242	0.3077185559091319	0.3372519318502653	0.05048924073906145	0.001451582087819545	0.048264481760105046	0.053038991448859055	1.3901627835582926	0.16865276413847818	1.11636433814429	1.7034633089295694	-0.010001721461762304	0.0017500802966074242	-0.012712445493214975	-0.006802006206727598	
Fri Jul  5 17:01:37 2019	4.327866945423484	0.0031338439463110815	4.32256845237602	4.331830896763134	-0.3804336226260034	0.014399619757919497	-0.4101417519463861	-0.3592716483826482	0.32048005705055804	0.010366090195288646	0.3073302356344417	0.3372519318502653	0.05077814888517457	0.0012827500056609288	0.04864098039756913	0.052678541015217004	1.413025610904757	0.17017223388799424	1.11636433814429	1.6412798424363233	-0.010313564257296058	0.001676514425310708	-0.012712445493214975	-0.006802006206727598	
Fri Jul  5 17:03:13 2019	4.328551545474	0.0021481732917245575	4.324321204283403	4.331830896763134	-0.3800884436981402	0.01264097206292537	-0.39992070818739733	-0.36068361660343173	0.320415204575006	0.008716218076040085	0.30855846243618734	0.3372519318502653	0.051117474165582	0.0012154554434798388	0.048775166123480256	0.053038991448859055	1.4429626585659396	0.1564117225466561	1.117730625225976	1.7013885383423808	-0.010920481696225047	0.0013155335266765297	-0.012712445493214975	-0.008276402032640084	
Fri Jul  5 17:04:45 2019	4.329633479355307	0.0013256658797014367	4.32806276806951	4.331830896763134	-0.3812479467413059	0.01245235603416466	-0.39992070818739733	-0.36068361660343173	0.32137774491512644	0.008291625404402134	0.30982928489504974	0.3350064941785907	0.0512943712443076	0.001115732080016524	0.049163392552588704	0.053038991448859055	1.4772024110621182	0.13100735763316335	1.2107885833910672	1.7013885383423808	-0.01113628419970326	0.0012210995745625566	-0.012712445493214975	-0.00947404146398394	
Fri Jul  5 17:06:19 2019	4.329191059319836	0.0024680044666255054	4.325133752840112	4.331830896763134	-0.3826370691867225	0.012141611102358348	-0.39992070818739733	-0.36449926970019364	0.32063257362953634	0.0077313553548700245	0.30982928489504974	0.3338974925052328	0.05155318810709747	0.0010633601908366186	0.050231659409634546	0.053077940932656185	1.4917798505686637	0.12383137188009809	1.2294344115036147	1.7013885383423808	-0.011396252024891933	0.001018795333784696	-0.01304489230945551	-0.009730587698778098	
Fri Jul  5 17:08:17 2019	4.329131286393254	0.0026643929303853332	4.324709897999551	4.331830896763134	-0.38408461206899125	0.010565565416912675	-0.39992070818739733	-0.369349902531832	0.3203435155074429	0.007353410474979214	0.3103263110661946	0.3338974925052328	0.05174113862856979	0.0007971467061463387	0.05059044309108324	0.053077940932656185	1.5048857227674706	0.1374957356770603	1.2107885833910672	1.7044372495332498	-0.01151908643746958	0.0009668637796877062	-0.013046831790078404	-0.009821719788726781	
