Fri Jul  5 18:24:14 2019	3.893182254125154	4.33413628329321	0.00012411496930000898	10.170355046438722	6.217760744963657	-0.38571450249741557	0.0010237905475796243	-0.3871981842276914	-0.3842850153356667	0.32619963544985436	0.0018343885522356072	0.32380024629887516	0.3296557544128903	0.05565536960268373	0.00024168313042577304	0.05533405285764408	0.056115467999957654	1.5329606355954173	0.04056176170051761	1.4648001949526972	1.6001646618503749	-0.016190129067419505	0.0001979603596858254	-0.016422157940559245	-0.01584755637146308
Fri Jul  5 20:29:30 2019	3.6120300199965922	4.1011303834453186	5.2768901314620405e-05	11.92745437450244	4.5826978599696515	-0.3962188855827974	0.0010147395003825596	-0.39814718948600536	-0.3946172207094164	0.2621147917130687	0.0010902419240480766	0.26070973440386025	0.2647738816821255	0.05294992541589157	0.00013140746360292444	0.05276148352560899	0.053274377745718964	1.0471288416624998	0.010151121646749478	1.0313453633029834	1.0624474869708058	-0.006747899038560355	0.00019724370196468375	-0.006986608256253483	-0.006406251018839678
Fri Jul  5 22:37:51 2019	3.6442943487673003	3.9633003999128675	1.5678921586990926e-05	8.04872459066728	8.096500508349667	-0.30239688535442427	0.000677892912248791	-0.30332187504230773	-0.3010321065126622	0.22469798377569217	0.0004836625559274131	0.22407412108328645	0.2258788131228428	0.041884614995904276	6.966653266773821e-05	0.041761707270587346	0.04202028428575486	1.414234248659596	0.005153129419254098	1.4078228097641654	1.4280667283751176	0.0006888623569318679	0.00015413698862249255	0.0004675526968596858	0.000948651923940916
Sat Jul  6 00:45:30 2019	4.128215799480465	4.48819103954756	4.100812988775916e-05	8.0204576479755	7.371470377233148	-0.446936443037974	0.0004180996272722649	-0.44759257254202484	-0.4461998493593148	0.30032464515066887	0.0007192005145634196	0.29936667179157	0.30204867488665393	0.040230332935972966	0.00010705142989395903	0.04008368043778819	0.040399229367439914	0.708296406192729	0.007648278069080608	0.6983157465412396	0.7278123334365413	-0.00485969060332239	0.0001206082587288059	-0.0050458968312684545	-0.004668037976199204
Sat Jul  6 02:03:58 2019	4.218668520964469	4.561748318399161	0.00027648420772634255	7.517990506395152	7.931635308946558	-0.1979864109331789	0.0019335589360692804	-0.20097357654452452	-0.19464408763923166	0.20378736337670805	0.0012176556166248894	0.20241981700294273	0.2060230147146439	0.04541545027458916	0.0005594600112994734	0.044685707811029186	0.04674131501403187	1.3950690275570596	0.019863845984546772	1.3600906915591744	1.4293476243773826	-0.009012975689950974	0.0005810353155985202	-0.01013271452965881	-0.008003740262801614
Sat Jul  6 03:26:34 2019	3.6368940003563974	3.917379583657206	7.747661386104902e-06	7.159976923594213	8.433930079605304	-0.21611735668308998	0.0007465357706023379	-0.21708336885042867	-0.21448795419389458	0.1649052526987669	0.0005688166065381316	0.16388015451562565	0.16594520114678882	0.0396808498463694	7.819248170989056e-05	0.039562773444371306	0.03981357071334489	1.4048347392844758	0.007332081639410904	1.3933147228227025	1.4153585696776814	-0.00025384682952379575	6.094003547718648e-05	-0.00036213743015322544	-0.00016839630300417114
Sat Jul  6 05:54:53 2019	3.1739509651020175	3.435753725753346	1.3936332799640547e-05	7.620059892966538	7.892633366330272	-0.2393164465811201	0.0008955654075223025	-0.24052855720258937	-0.2376899694668419	0.22879576657130163	0.00047906672374169965	0.227906836079152	0.22970873494069055	0.0457784963920741	9.671386733886473e-05	0.045647857557284975	0.045928818015345534	0.9432162596505782	0.009809326736049007	0.9281275604122255	0.9632927880074601	-0.00670385996451348	4.213116172812639e-05	-0.006764567773811053	-0.006633169841789877
Sat Jul  6 07:43:43 2019	3.3214923092601762	3.710247665427366	0.00010258164092120862	10.473986804957848	4.615337143286897	-0.6226642696740481	0.000979381680565676	-0.6239380008319722	-0.6209046112225592	0.4167471560533428	0.0013975543193791083	0.4148168777652903	0.41978270762908965	0.04569472117584538	0.0003820381586257398	0.0451412362669601	0.0464389911142727	1.3719290603654826	0.018197595510004043	1.3456836010669713	1.402027674454202	-0.0019373084691440938	0.00023039271221310034	-0.002295348832617553	-0.0015392948385893285
Sat Jul  6 09:07:57 2019	3.882742759642628	4.181325892078703	2.1853827136770615e-05	7.141040353463433	8.35220256816789	-0.21642485209088655	0.0011859646586293603	-0.21836620080797794	-0.21392176198903667	0.19918426567191055	0.0005052059395726121	0.1984644573927488	0.19998965082089312	0.03995936257271966	0.0001264412567844651	0.03980211456104104	0.04012517424367752	1.227733332941497	0.02054414072176612	1.1941522283096082	1.2611207302611116	-0.005066160523130114	0.00014604855124042277	-0.0053111507997567805	-0.004822449470676497
Sat Jul  6 10:45:00 2019	3.6553125918242984	3.961753740358636	4.629318860826433e-05	7.73475947110459	7.956296973395826	-0.4178923072841549	0.0010370419358010962	-0.4193033925406568	-0.41652282741114915	0.3266549227032153	0.0013142136014424287	0.32490726718991714	0.3289985513532089	0.038828008397298726	6.428087361028241e-05	0.038741855533456694	0.03895940011343753	5.045755205447213	0.15248130188289774	4.856517940020076	5.311710815825235	0.0023678518469063244	0.00027475098958005845	0.001959470470956472	0.0029115912673933274
Sat Jul  6 12:17:50 2019	3.4763223674206665	3.885907337453105	1.922669990775247e-05	10.539697833007565	5.08968193581206	-0.22905381223045956	0.0007046890778114342	-0.2302918355145535	-0.22784675674533353	0.16865524243756744	0.00041185430285022197	0.16810379194079217	0.16928638704834276	0.04829936308391458	0.0001113975358852121	0.048040794363573405	0.048464223559040356	1.3094951127478738	0.028037011817791366	1.2523214304907362	1.3455503010481304	0.0020663674673029866	0.00011602139497127324	0.001868088900521184	0.0022067096699722346
Sat Jul  6 13:27:57 2019	3.8587960241204238	4.378863013447979	0.0001485435053430301	11.879256744823373	4.960118218236545	-0.5921630703443835	0.0020618184621886437	-0.5954739436101297	-0.588993689288865	0.4587358072199783	0.0019030894429602975	0.45620664784922854	0.4627277820931946	0.04631909125937257	0.0002698626294723011	0.04583667426319182	0.04678456723058421	1.40639914613636	0.02058093841503201	1.3735262765113079	1.4400588236719407	-0.00020608596621788305	0.0002454078297980082	-0.0005846304730626163	0.00018035855122916532
Sat Jul  6 14:56:12 2019	3.508075840093369	3.8134076724093235	7.03957437015719e-05	8.008342842174095	7.56329908148494	-0.1486449085903861	0.0008749435562892713	-0.15014073530383487	-0.1474062074424078	0.17674248777192347	0.0012776040129956767	0.17482608390454463	0.17920408513566216	0.0494642058706153	0.00022485518930346173	0.04913257567896203	0.04989191282346623	1.6454554558551102	0.023352166244135657	1.6049511003904484	1.6794047745876053	-0.009544621180779981	0.00016200564526755646	-0.009722936995598138	-0.009193503812793822
Sat Jul  6 16:11:47 2019	3.7643511089822845	4.096110675360822	2.3404901768290243e-05	8.099070701971042	7.75787973555076	-0.36409538752168896	0.0007740001762241233	-0.36528671347361186	-0.3622918496531086	0.2791961190085694	0.0005600826826074139	0.2779620948252265	0.28001767725610255	0.034025464854124846	6.116210763987753e-05	0.033947005060124345	0.0341336608317874	1.3835963792352557	0.006876636287815204	1.3732041436354863	1.3975592350067552	0.005093332012885711	0.000126738544612693	0.004898490506125171	0.005298559179218057
Sat Jul  6 18:00:42 2019	3.912058358292019	4.284895654212677	2.852432750652052e-05	8.700461849753644	7.008663912869767	-0.1613190915457868	0.0012897273743998831	-0.1628781548005486	-0.15866996281853205	0.15623112763100197	0.0009034173275653343	0.1549541977021116	0.1583706553971681	0.039874484457653576	0.00017005198533447666	0.039682692330028795	0.04008479886084127	1.3378641118294605	0.008142140217309647	1.3222633004868096	1.3539501658534896	0.0011438622744261407	0.00013917388413734578	0.0009433151594656123	0.0013741849020004508
Sat Jul  6 19:27:14 2019	3.6135952429016105	3.996692004837093	8.195191789555736e-05	9.585480097855335	5.741168620159065	-0.05064726676645849	0.0015773437815187732	-0.052854838490940415	-0.047553462152876695	0.11554676069654553	0.000545911949195569	0.11445438454043998	0.11658118153123352	0.0478639837032115	0.0002561665033232667	0.047482566283920814	0.048346794265568094	1.3720408702420817	0.020514086410690077	1.3416737059479884	1.4230197842301429	-0.005835286415458762	0.0002834824911686868	-0.006296170174071249	-0.005346705984391823
Sat Jul  6 21:27:20 2019	3.8266960370987957	4.097364478784644	0.00021388517083009438	6.6104952089834494	8.525271879135603	-0.101378772268699	0.0015161073467890086	-0.10345715027170167	-0.09920394396365013	0.10195606633332126	0.0016404139406923325	0.10028250837525525	0.10536408940820327	0.035844034456196286	0.0002201146745643388	0.03555033362490273	0.036201508425100774	3.7222977524826106	0.12452313635885606	3.5168608806016146	3.8784618598065497	0.0010424726656146205	0.00032232868392740617	0.0005947011930105995	0.0017247562077157804
Sat Jul  6 23:06:23 2019	4.195185717878215	4.68428950295326	0.0002219927613131341	10.437695745953231	6.335390229851148	-0.33171613823265095	0.001151101922657101	-0.33353575541524816	-0.32974857036455685	0.284536543733863	0.0014106695234108709	0.28262900899642757	0.2874202990046261	0.039700723594029895	0.00022681012293336388	0.03924250313126173	0.04002429768639477	1.469618111878698	0.048139274073598914	1.3933078104513583	1.5330892492604558	0.004771953250797002	0.00022162499753805646	0.004437733163574531	0.005189844603255072
